csOParentService,csoShortName,catalogitemNumber,csp,category,impactlevel,newService
,Azure SignalR Service,ITEM-00391,azure,,IL2|IL4|IL5,TRUE
,Azure Load Balancer,ITEM-00392,azure,,IL2|IL5,TRUE
,Azure Advisor,ITEM-00393,azure,,IL2|IL5,FALSE
,Azure Monitor,ITEM-00394,azure,,IL2|IL4|IL5,FALSE
,Azure Monitor,ITEM-00395,azure,,IL4|IL5|IL6,TRUE
,Azure Blob Storage,ITEM-00396,azure,,IL4|IL5|IL6,TRUE
,Azure Site Recovery,ITEM-00397,azure,,IL4|IL5|IL6,TRUE
,Azure Active Directory,ITEM-00398,azure,,IL6,FALSE
,Azure Cache for Redis,ITEM-00399,azure,,IL4|IL5|IL6,FALSE
,Azure Private Link,ITEM-00400,azure,,IL2|IL4|IL6,FALSE
,Azure Purview,ITEM-00401,azure,,IL2|IL5,TRUE
,Azure Backup,ITEM-00402,azure,,IL4|IL5|IL6,TRUE
,Azure Private Link,ITEM-00403,azure,,IL5|IL6,FALSE
,Azure Virtual Network,ITEM-00404,azure,,IL2|IL4,FALSE
,Azure Load Balancer,ITEM-00405,azure,,IL4|IL5|IL6,TRUE
,Azure Private Link,ITEM-00406,azure,,IL5|IL6,FALSE
,Azure Container Instances,ITEM-00407,azure,,IL2|IL4,FALSE
,Azure Private Link,ITEM-00408,azure,,IL2|IL5,TRUE
,Azure SignalR Service,ITEM-00409,azure,,IL5|IL6,TRUE
,Azure Kubernetes Service (AKS),ITEM-00410,azure,,IL5,FALSE
,Azure Synapse Analytics,ITEM-00411,azure,,IL4|IL5|IL6,FALSE
,Azure ExpressRoute,ITEM-00412,azure,,IL2|IL4,FALSE
,Azure Front Door,ITEM-00413,azure,,IL2|IL4|IL5,FALSE
,Azure Monitor,ITEM-00414,azure,,IL2|IL4|IL6,FALSE
,Azure Site Recovery,ITEM-00415,azure,,IL4,FALSE
,Azure Machine Learning,ITEM-00416,azure,,IL2|IL5|IL6,FALSE
,Azure Firewall,ITEM-00417,azure,,IL2|IL5|IL6,TRUE
,Azure ExpressRoute,ITEM-00418,azure,,IL4,FALSE
,Azure Container Instances,ITEM-00419,azure,,IL5|IL6,TRUE
,Azure DNS,ITEM-00420,azure,,IL6,FALSE
,Azure Site Recovery,ITEM-00421,azure,,IL2|IL5|IL6,TRUE
,Azure Advisor,ITEM-00422,azure,,IL4|IL6,FALSE
,Azure HDInsight,ITEM-00423,azure,,IL4,TRUE
,Azure Virtual Machines,ITEM-00424,azure,,IL2|IL5|IL6,TRUE
,Azure Cache for Redis,ITEM-00425,azure,,IL6,TRUE
,Azure Data Factory,ITEM-00426,azure,,IL5,FALSE
,Azure Batch,ITEM-00427,azure,,IL5,FALSE
,Azure Analysis Services,ITEM-00428,azure,,IL2|IL4|IL5,FALSE
,Azure Cache for Redis,ITEM-00429,azure,,IL4|IL5|IL6,FALSE
,Azure Blob Storage,ITEM-00430,azure,,IL2,FALSE
,Azure Data Factory,ITEM-00431,azure,,IL2|IL4|IL5,FALSE
,Azure Logic Apps,ITEM-00432,azure,,IL5,TRUE
,Azure Databricks,ITEM-00433,azure,,IL2|IL4|IL5,TRUE
,Azure Backup,ITEM-00434,azure,,IL2|IL6,FALSE
,Azure Front Door,ITEM-00435,azure,,IL2,FALSE
,Azure Databricks,ITEM-00436,azure,,IL2|IL4|IL6,FALSE
,Azure Synapse Analytics,ITEM-00437,azure,,IL2,FALSE
,Azure Spring Apps,ITEM-00438,azure,,IL2|IL4|IL5,FALSE
,Azure Advisor,ITEM-00439,azure,,IL2|IL4|IL5,FALSE
,Azure HDInsight,ITEM-00440,azure,,IL2|IL4|IL5,FALSE
,Azure ExpressRoute,ITEM-00441,azure,,IL2|IL4|IL5,TRUE
,Azure SignalR Service,ITEM-00442,azure,,IL6,FALSE
,Azure Monitor,ITEM-00443,azure,,IL2|IL6,TRUE
,Azure Virtual Machines,ITEM-00444,azure,,IL2|IL4|IL5,FALSE
,Azure Machine Learning,ITEM-00445,azure,,IL5,TRUE
,Azure DNS,ITEM-00446,azure,,IL5|IL6,TRUE
,Azure Blob Storage,ITEM-00447,azure,,IL2|IL5,TRUE
,Azure Container Instances,ITEM-00448,azure,,IL5,TRUE
,Azure Bastion,ITEM-00449,azure,,IL5,TRUE
,Azure Blob Storage,ITEM-00450,azure,,IL2|IL5|IL6,TRUE
,Azure SQL Database,ITEM-00451,azure,,IL5|IL6,FALSE
,Azure Bastion,ITEM-00452,azure,,IL2|IL4|IL5,FALSE
,Azure ExpressRoute,ITEM-00453,azure,,IL2|IL4|IL5,FALSE
,Azure Data Factory,ITEM-00454,azure,,IL2|IL4|IL5,FALSE
,Azure Monitor,ITEM-00455,azure,,IL2,TRUE
,Azure Virtual Machines,ITEM-00456,azure,,IL2|IL5|IL6,FALSE
,Azure Bastion,ITEM-00457,azure,,IL6,TRUE
,Azure Site Recovery,ITEM-00458,azure,,IL4,FALSE
,Azure Databricks,ITEM-00459,azure,,IL4|IL6,TRUE
,Azure Firewall,ITEM-00460,azure,,IL2|IL5|IL6,TRUE
,Azure Monitor,ITEM-00461,azure,,IL2|IL4|IL5,TRUE
,Azure Functions,ITEM-00462,azure,,IL2|IL6,TRUE
,Azure Traffic Manager,ITEM-00463,azure,,IL2|IL4|IL5,FALSE
,Azure Front Door,ITEM-00464,azure,,IL4|IL6,FALSE
,Azure Container Instances,ITEM-00465,azure,,IL2|IL4|IL6,FALSE
,Azure Virtual Machines,ITEM-00466,azure,,IL4|IL5|IL6,TRUE
,Azure Service Bus,ITEM-00467,azure,,IL2|IL4,FALSE
,Azure Machine Learning,ITEM-00468,azure,,IL6,TRUE
,Azure Backup,ITEM-00469,azure,,IL2|IL4|IL5,TRUE
,Azure Batch,ITEM-00470,azure,,IL2|IL6,TRUE
,Azure Virtual Network,ITEM-00471,azure,,IL4|IL6,TRUE
,Azure App Service,ITEM-00472,azure,,IL2|IL5|IL6,TRUE
,Azure Kubernetes Service (AKS),ITEM-00473,azure,,IL2|IL6,TRUE
,Azure Purview,ITEM-00474,azure,,IL5,TRUE
,Azure Databricks,ITEM-00475,azure,,IL4,FALSE
,Azure Spring Apps,ITEM-00476,azure,,IL2|IL4,TRUE
,Azure Machine Learning,ITEM-00477,azure,,IL2|IL5,TRUE
,Azure Backup,ITEM-00478,azure,,IL2|IL4,FALSE
,Azure Analysis Services,ITEM-00479,azure,,IL4,FALSE
,Azure SQL Database,ITEM-00480,azure,,IL6,TRUE
,Azure SignalR Service,ITEM-00481,azure,,IL5|IL6,TRUE
,Azure Active Directory,ITEM-00482,azure,,IL4|IL5|IL6,TRUE
,Azure Traffic Manager,ITEM-00483,azure,,IL2|IL4|IL5,FALSE
,Azure Batch,ITEM-00484,azure,,IL4|IL5|IL6,TRUE
,Azure Machine Learning,ITEM-00485,azure,,IL4|IL5,FALSE
,Azure Container Instances,ITEM-00486,azure,,IL5,FALSE
,Azure Purview,ITEM-00487,azure,,IL4|IL5,FALSE
,Azure ExpressRoute,ITEM-00488,azure,,IL2|IL4|IL5,FALSE
,Azure Arc,ITEM-00489,azure,,IL4|IL5|IL6,TRUE
,Azure Machine Learning,ITEM-00490,azure,,IL4,FALSE
,Azure Front Door,ITEM-00491,azure,,IL5,FALSE
,Azure HDInsight,ITEM-00492,azure,,IL4|IL6,TRUE
,Azure Purview,ITEM-00493,azure,,IL4|IL5|IL6,TRUE
,Azure Site Recovery,ITEM-00494,azure,,IL2|IL4|IL6,FALSE
,Azure Batch,ITEM-00495,azure,,IL2|IL5|IL6,TRUE
,Azure Analysis Services,ITEM-00496,azure,,IL6,TRUE
,Azure Logic Apps,ITEM-00497,azure,,IL2,FALSE
,Azure Private Link,ITEM-00498,azure,,IL2|IL4|IL6,TRUE
,Azure Cache for Redis,ITEM-00499,azure,,IL2|IL4,TRUE
,Azure Arc,ITEM-00500,azure,,IL2|IL4,TRUE
,Azure Analysis Services,ITEM-00501,azure,,IL6,FALSE
,Azure Blob Storage,ITEM-00502,azure,,IL4,TRUE
,Azure SignalR Service,ITEM-00503,azure,,IL2|IL4,FALSE
,Azure API Management,ITEM-00504,azure,,IL2,FALSE
,Azure DNS,ITEM-00505,azure,,IL2|IL4|IL5,TRUE
,Azure Firewall,ITEM-00506,azure,,IL2|IL6,FALSE
,Azure Active Directory,ITEM-00507,azure,,IL5,TRUE
,Azure Front Door,ITEM-00508,azure,,IL5,FALSE
,Azure Kubernetes Service (AKS),ITEM-00509,azure,,IL2|IL4|IL5,TRUE
,Azure ExpressRoute,ITEM-00510,azure,,IL2,FALSE
,Azure Arc,ITEM-00511,azure,,IL4|IL5|IL6,TRUE
,Azure Monitor,ITEM-00512,azure,,IL5,FALSE
,Azure Stream Analytics,ITEM-00513,azure,,IL2|IL5|IL6,FALSE
,Azure Batch,ITEM-00514,azure,,IL2|IL5|IL6,TRUE
,Azure App Service,ITEM-00515,azure,,IL4|IL5|IL6,TRUE
,Azure Purview,ITEM-00516,azure,,IL4,FALSE
,Azure Monitor,ITEM-00517,azure,,IL4|IL5,TRUE
,Azure Virtual Machines,ITEM-00518,azure,,IL2|IL5|IL6,FALSE
,Azure Analysis Services,ITEM-00519,azure,,IL2|IL4|IL5,TRUE
,Azure Advisor,ITEM-00520,azure,,IL2|IL4|IL6,FALSE
,Azure Load Balancer,ITEM-00521,azure,,IL2|IL5,TRUE
,Azure API Management,ITEM-00522,azure,,IL5|IL6,TRUE
,Azure Synapse Analytics,ITEM-00523,azure,,IL2|IL6,FALSE
,Azure Backup,ITEM-00524,azure,,IL4|IL5|IL6,FALSE
,Azure Data Factory,ITEM-00525,azure,,IL5,TRUE
,Azure DNS,ITEM-00526,azure,,IL4|IL6,TRUE
,Azure SignalR Service,ITEM-00527,azure,,IL2|IL6,TRUE
,Azure Virtual Network,ITEM-00528,azure,,IL2|IL4|IL6,FALSE
,Azure DNS,ITEM-00529,azure,,IL2|IL5|IL6,FALSE
,Azure Purview,ITEM-00530,azure,,IL2,TRUE
,Azure Logic Apps,ITEM-00531,azure,,IL4,FALSE
,Azure Batch,ITEM-00532,azure,,IL2|IL5|IL6,TRUE
,Azure Load Balancer,ITEM-00533,azure,,IL2|IL4,FALSE
,Azure Spring Apps,ITEM-00534,azure,,IL5,TRUE
,Azure Arc,ITEM-00535,azure,,IL4|IL5,TRUE
,Azure Active Directory,ITEM-00536,azure,,IL2|IL4|IL5,TRUE
,Azure Site Recovery,ITEM-00537,azure,,IL4|IL6,TRUE
,Azure Backup,ITEM-00538,azure,,IL2|IL5,FALSE
,Azure Cache for Redis,ITEM-00539,azure,,IL2|IL4|IL5,FALSE
,Azure DNS,ITEM-00540,azure,,IL5,TRUE
,Azure Container Instances,ITEM-00541,azure,,IL2|IL5|IL6,FALSE
,Azure Firewall,ITEM-00542,azure,,IL4,TRUE
,Azure Blob Storage,ITEM-00543,azure,,IL6,FALSE
,Azure Machine Learning,ITEM-00544,azure,,IL5,TRUE
,Azure Batch,ITEM-00545,azure,,IL2|IL4,TRUE
,Azure SQL Database,ITEM-00546,azure,,IL4|IL6,FALSE
,Azure Traffic Manager,ITEM-00547,azure,,IL5,FALSE
,Azure Purview,ITEM-00548,azure,,IL5,TRUE
,Azure Firewall,ITEM-00549,azure,,IL2|IL5,TRUE
,Azure Machine Learning,ITEM-00550,azure,,IL4|IL5,TRUE
,Azure Traffic Manager,ITEM-00551,azure,,IL2|IL6,FALSE
,Azure Arc,ITEM-00552,azure,,IL5,TRUE
,Azure Functions,ITEM-00553,azure,,IL4|IL5,TRUE
,Azure Logic Apps,ITEM-00554,azure,,IL4|IL5|IL6,TRUE
,Azure Key Vault,ITEM-00555,azure,,IL2|IL4,FALSE
,Azure Data Factory,ITEM-00556,azure,,IL2|IL4|IL5,TRUE
,Azure Cache for Redis,ITEM-00557,azure,,IL2|IL4|IL5,TRUE
,Azure Traffic Manager,ITEM-00558,azure,,IL2|IL5,TRUE
,Azure API Management,ITEM-00559,azure,,IL4,TRUE
,Azure Cache for Redis,ITEM-00560,azure,,IL5,FALSE
,Azure Analysis Services,ITEM-00561,azure,,IL4|IL5|IL6,TRUE
,Azure Spring Apps,ITEM-00562,azure,,IL4|IL6,FALSE
,Azure Purview,ITEM-00563,azure,,IL2|IL4,TRUE
,Azure HDInsight,ITEM-00564,azure,,IL5,FALSE
,Azure Stream Analytics,ITEM-00565,azure,,IL2|IL5|IL6,TRUE
,Azure DNS,ITEM-00566,azure,,IL2|IL5|IL6,FALSE
,Azure Private Link,ITEM-00567,azure,,IL2|IL4,TRUE
,Azure Batch,ITEM-00568,azure,,IL4,FALSE
,Azure Firewall,ITEM-00569,azure,,IL4|IL5,TRUE
,Azure Spring Apps,ITEM-00570,azure,,IL2|IL5|IL6,TRUE
,Azure SignalR Service,ITEM-00571,azure,,IL2|IL4|IL6,FALSE
,Azure Functions,ITEM-00572,azure,,IL2|IL4|IL5,FALSE
,Azure API Management,ITEM-00573,azure,,IL4|IL5|IL6,TRUE
,Azure Load Balancer,ITEM-00574,azure,,IL4,FALSE
,Azure Advisor,ITEM-00575,azure,,IL2|IL5|IL6,FALSE
,Azure Cache for Redis,ITEM-00576,azure,,IL2|IL4|IL6,FALSE
,Azure Spring Apps,ITEM-00577,azure,,IL2|IL4|IL6,FALSE
,Azure Batch,ITEM-00578,azure,,IL2|IL5|IL6,FALSE
,Azure Active Directory,ITEM-00579,azure,,IL5|IL6,TRUE
,Azure SQL Database,ITEM-00580,azure,,IL2,TRUE
,Azure Traffic Manager,ITEM-00581,azure,,IL4,TRUE
,Azure Machine Learning,ITEM-00582,azure,,IL2,TRUE
,Azure Private Link,ITEM-00583,azure,,IL4|IL5,FALSE
,Azure Spring Apps,ITEM-00584,azure,,IL4,TRUE
,Azure Backup,ITEM-00585,azure,,IL2|IL5|IL6,TRUE
,Azure Active Directory,ITEM-00586,azure,,IL4|IL5|IL6,TRUE
,Azure Bastion,ITEM-00587,azure,,IL2|IL5|IL6,FALSE
,Azure Key Vault,ITEM-00588,azure,,IL2|IL4|IL6,TRUE
,Azure Batch,ITEM-00589,azure,,IL6,TRUE
,Azure API Management,ITEM-00590,azure,,IL4,TRUE
,Azure Data Factory,ITEM-00591,azure,,IL2|IL4|IL5,FALSE
,Azure Front Door,ITEM-00592,azure,,IL6,TRUE
,Azure ExpressRoute,ITEM-00593,azure,,IL2|IL4|IL6,FALSE
,Azure Functions,ITEM-00594,azure,,IL4|IL6,TRUE
,Azure Backup,ITEM-00595,azure,,IL2|IL5|IL6,FALSE
,Azure Front Door,ITEM-00596,azure,,IL4,TRUE
,Azure Firewall,ITEM-00597,azure,,IL2|IL4|IL5,FALSE
,Azure Firewall,ITEM-00598,azure,,IL2|IL4|IL6,FALSE
,Azure Advisor,ITEM-00599,azure,,IL5,FALSE
,Azure ExpressRoute,ITEM-00600,azure,,IL2,TRUE
,Azure Event Hubs,ITEM-00601,azure,,IL2|IL5,TRUE
,Azure Kubernetes Service (AKS),ITEM-00602,azure,,IL2,FALSE
,Azure Container Instances,ITEM-00603,azure,,IL2,TRUE
,Azure Active Directory,ITEM-00604,azure,,IL5|IL6,FALSE
,Azure Bastion,ITEM-00605,azure,,IL2|IL6,TRUE
,Azure Firewall,ITEM-00606,azure,,IL5|IL6,TRUE
,Azure Virtual Machines,ITEM-00607,azure,,IL2|IL4|IL6,FALSE
,Azure Databricks,ITEM-00608,azure,,IL2|IL4|IL6,TRUE
,Azure Service Bus,ITEM-00609,azure,,IL6,FALSE
,Azure Logic Apps,ITEM-00610,azure,,IL5|IL6,FALSE
,Azure Data Factory,ITEM-00611,azure,,IL2|IL6,FALSE
,Azure Analysis Services,ITEM-00612,azure,,IL6,FALSE
,Azure Monitor,ITEM-00613,azure,,IL4|IL5|IL6,FALSE
,Azure HDInsight,ITEM-00614,azure,,IL2|IL4,TRUE
,Azure Active Directory,ITEM-00615,azure,,IL2,FALSE
,Azure Private Link,ITEM-00616,azure,,IL2|IL4,TRUE
,Azure Blob Storage,ITEM-00617,azure,,IL4|IL5,TRUE
,Azure Traffic Manager,ITEM-00618,azure,,IL4,FALSE
,Azure Container Instances,ITEM-00619,azure,,IL4,TRUE
,Azure ExpressRoute,ITEM-00620,azure,,IL2|IL5|IL6,TRUE
,Azure Advisor,ITEM-00621,azure,,IL2,FALSE
,Azure DNS,ITEM-00622,azure,,IL2|IL5|IL6,TRUE
,Azure Stream Analytics,ITEM-00623,azure,,IL5|IL6,FALSE
,Azure Advisor,ITEM-00624,azure,,IL4,FALSE
,Azure Cosmos DB,ITEM-00625,azure,,IL5|IL6,FALSE
,Azure Stream Analytics,ITEM-00626,azure,,IL6,FALSE
,Azure Data Factory,ITEM-00627,azure,,IL2|IL4|IL6,TRUE
,Azure Backup,ITEM-00628,azure,,IL2|IL5|IL6,TRUE
,Azure Firewall,ITEM-00629,azure,,IL2|IL5|IL6,FALSE
,Azure Key Vault,ITEM-00630,azure,,IL5,TRUE
,Azure Logic Apps,ITEM-00631,azure,,IL2|IL6,FALSE
,Azure Load Balancer,ITEM-00632,azure,,IL6,TRUE
,Azure SignalR Service,ITEM-00633,azure,,IL2|IL5,FALSE
,Azure Backup,ITEM-00634,azure,,IL2|IL5|IL6,FALSE
,Azure Advisor,ITEM-00635,azure,,IL2|IL4|IL5,FALSE
,Azure Arc,ITEM-00636,azure,,IL5,FALSE
,Azure Arc,ITEM-00637,azure,,IL5,FALSE
,Azure Private Link,ITEM-00638,azure,,IL2|IL5,TRUE
,Azure Site Recovery,ITEM-00639,azure,,IL2,FALSE
,Azure Virtual Machines,ITEM-00640,azure,,IL2|IL5,FALSE
,Azure Blob Storage,ITEM-00641,azure,,IL2|IL4|IL5,FALSE
,Azure Event Hubs,ITEM-00642,azure,,IL2|IL4,FALSE
,Azure Stream Analytics,ITEM-00643,azure,,IL5|IL6,TRUE
,Azure Purview,ITEM-00644,azure,,IL4,FALSE
,Azure Purview,ITEM-00645,azure,,IL2|IL5,TRUE
,Azure App Service,ITEM-00646,azure,,IL4|IL6,FALSE
,Azure Functions,ITEM-00647,azure,,IL4,TRUE
,Azure Purview,ITEM-00648,azure,,IL2|IL4|IL6,TRUE
,Azure Cache for Redis,ITEM-00649,azure,,IL2|IL4|IL5,TRUE
,Azure Private Link,ITEM-00650,azure,,IL2|IL4,TRUE
,Azure Arc,ITEM-00651,azure,,IL4,TRUE
,Azure Active Directory,ITEM-00652,azure,,IL5,FALSE
,Azure API Management,ITEM-00653,azure,,IL2|IL4|IL6,FALSE
,Azure Firewall,ITEM-00654,azure,,IL6,TRUE
,Azure Analysis Services,ITEM-00655,azure,,IL4,FALSE
,Azure Synapse Analytics,ITEM-00656,azure,,IL4,TRUE
,Azure Logic Apps,ITEM-00657,azure,,IL4|IL5,FALSE
,Azure Monitor,ITEM-00658,azure,,IL2|IL6,FALSE
,Azure Virtual Network,ITEM-00659,azure,,IL5,TRUE
,Azure Cosmos DB,ITEM-00660,azure,,IL2|IL4|IL5,TRUE
,Azure Functions,ITEM-00661,azure,,IL6,FALSE
,Azure Firewall,ITEM-00662,azure,,IL2|IL4|IL5,TRUE
,Azure Service Bus,ITEM-00663,azure,,IL2|IL4|IL6,FALSE
,Azure Backup,ITEM-00664,azure,,IL2|IL6,FALSE
,Azure Front Door,ITEM-00665,azure,,IL2|IL6,TRUE
,Azure Event Hubs,ITEM-00666,azure,,IL4|IL6,TRUE
,Azure Purview,ITEM-00667,azure,,IL2|IL4,FALSE
,Azure Monitor,ITEM-00668,azure,,IL2|IL4|IL5,FALSE
,Azure Functions,ITEM-00669,azure,,IL4,TRUE
,Azure Functions,ITEM-00670,azure,,IL2,FALSE
,Azure Purview,ITEM-00671,azure,,IL5|IL6,FALSE
,Azure Site Recovery,ITEM-00672,azure,,IL6,TRUE
,Azure Service Bus,ITEM-00673,azure,,IL6,TRUE
,Azure Virtual Network,ITEM-00674,azure,,IL5|IL6,TRUE
,Azure Blob Storage,ITEM-00675,azure,,IL4,FALSE
,Azure Purview,ITEM-00676,azure,,IL6,FALSE
,Azure Functions,ITEM-00677,azure,,IL4,FALSE
,Azure Private Link,ITEM-00678,azure,,IL4|IL5|IL6,FALSE
,Azure Monitor,ITEM-00679,azure,,IL4|IL5,FALSE
,Azure Machine Learning,ITEM-00680,azure,,IL2|IL5,FALSE
,Azure Monitor,ITEM-00681,azure,,IL2|IL4,TRUE
,Azure Virtual Network,ITEM-00682,azure,,IL5,FALSE
,Azure Blob Storage,ITEM-00683,azure,,IL2|IL6,FALSE
,Azure Blob Storage,ITEM-00684,azure,,IL2|IL4,FALSE
,Azure SignalR Service,ITEM-00685,azure,,IL2|IL4|IL5,FALSE
,Azure Synapse Analytics,ITEM-00686,azure,,IL2|IL4,FALSE
,Azure Blob Storage,ITEM-00687,azure,,IL2|IL4|IL5,FALSE
,Azure Site Recovery,ITEM-00688,azure,,IL2,FALSE
,Azure Databricks,ITEM-00689,azure,,IL2|IL4|IL5,FALSE
,Azure Stream Analytics,ITEM-00690,azure,,IL2|IL5,FALSE
,Azure Monitor,ITEM-00691,azure,,IL2,FALSE
,Azure Arc,ITEM-00692,azure,,IL2|IL5|IL6,FALSE
,Azure Front Door,ITEM-00693,azure,,IL4|IL6,FALSE
,Azure DNS,ITEM-00694,azure,,IL4|IL5,TRUE
,Azure Databricks,ITEM-00695,azure,,IL2|IL4|IL6,TRUE
,Azure Spring Apps,ITEM-00696,azure,,IL2|IL5|IL6,TRUE
,Azure SignalR Service,ITEM-00697,azure,,IL5,FALSE
,Azure Bastion,ITEM-00698,azure,,IL5,TRUE
,Azure Monitor,ITEM-00699,azure,,IL4|IL5|IL6,FALSE
,Azure Virtual Network,ITEM-00700,azure,,IL2|IL4|IL5,FALSE
,Azure Private Link,ITEM-00701,azure,,IL2,FALSE
,Azure Analysis Services,ITEM-00702,azure,,IL4|IL5,TRUE
,Azure Active Directory,ITEM-00703,azure,,IL4|IL5|IL6,TRUE
,Azure Firewall,ITEM-00704,azure,,IL4|IL5|IL6,TRUE
,Azure Spring Apps,ITEM-00705,azure,,IL6,FALSE
,Azure Cache for Redis,ITEM-00706,azure,,IL6,TRUE
,Azure Kubernetes Service (AKS),ITEM-00707,azure,,IL2|IL5|IL6,TRUE
,Azure DNS,ITEM-00708,azure,,IL6,TRUE
,Azure Cache for Redis,ITEM-00709,azure,,IL4|IL6,FALSE
,Azure Traffic Manager,ITEM-00710,azure,,IL4,FALSE
,Azure Purview,ITEM-00711,azure,,IL2,FALSE
,Azure Traffic Manager,ITEM-00712,azure,,IL2,FALSE
,Azure Data Factory,ITEM-00713,azure,,IL5,FALSE
,Azure Analysis Services,ITEM-00714,azure,,IL2|IL4|IL6,TRUE
,Azure Batch,ITEM-00715,azure,,IL4|IL5|IL6,TRUE
,Azure Load Balancer,ITEM-00716,azure,,IL4,TRUE
,Azure Synapse Analytics,ITEM-00717,azure,,IL2|IL5|IL6,TRUE
,Azure App Service,ITEM-00718,azure,,IL4,FALSE
,Azure Service Bus,ITEM-00719,azure,,IL5,FALSE
,Azure Advisor,ITEM-00720,azure,,IL2|IL4|IL6,FALSE
,Azure Purview,ITEM-00721,azure,,IL2|IL5|IL6,FALSE
,Azure Key Vault,ITEM-00722,azure,,IL4,TRUE
,Azure Virtual Network,ITEM-00723,azure,,IL2|IL5|IL6,FALSE
,Azure Stream Analytics,ITEM-00724,azure,,IL4|IL5|IL6,TRUE
,Azure App Service,ITEM-00725,azure,,IL4|IL6,TRUE
,Azure Bastion,ITEM-00726,azure,,IL4|IL5|IL6,FALSE
,Azure Logic Apps,ITEM-00727,azure,,IL4|IL5,TRUE
,Azure API Management,ITEM-00728,azure,,IL4|IL5|IL6,FALSE
,Azure Data Factory,ITEM-00729,azure,,IL6,FALSE
,Azure Traffic Manager,ITEM-00730,azure,,IL5|IL6,TRUE
,Azure Machine Learning,ITEM-00731,azure,,IL2|IL5|IL6,FALSE
,Azure Blob Storage,ITEM-00732,azure,,IL2|IL4|IL6,TRUE
,Azure Bastion,ITEM-00733,azure,,IL2|IL4,TRUE
,Azure HDInsight,ITEM-00734,azure,,IL2|IL5|IL6,TRUE
,Azure Batch,ITEM-00735,azure,,IL2|IL4|IL6,TRUE
,Azure HDInsight,ITEM-00736,azure,,IL4|IL5|IL6,FALSE
,Azure Bastion,ITEM-00737,azure,,IL2|IL4|IL6,TRUE
,Azure Logic Apps,ITEM-00738,azure,,IL4|IL5|IL6,FALSE
,Azure Traffic Manager,ITEM-00739,azure,,IL4|IL5|IL6,TRUE
,Azure Front Door,ITEM-00740,azure,,IL4,TRUE
,Azure API Management,ITEM-00741,azure,,IL5|IL6,FALSE
,Azure Active Directory,ITEM-00742,azure,,IL2|IL5|IL6,FALSE
,Azure Virtual Network,ITEM-00743,azure,,IL2|IL5|IL6,FALSE
,Azure Key Vault,ITEM-00744,azure,,IL5|IL6,TRUE
,Azure Key Vault,ITEM-00745,azure,,IL5,FALSE
,Azure Key Vault,ITEM-00746,azure,,IL2|IL4,TRUE
,Azure Service Bus,ITEM-00747,azure,,IL2|IL5,FALSE
,Azure DNS,ITEM-00748,azure,,IL4|IL5,TRUE
,Azure Virtual Network,ITEM-00749,azure,,IL2|IL5,FALSE
,Azure Purview,ITEM-00750,azure,,IL2|IL4|IL5,TRUE
,Azure Firewall,ITEM-00751,azure,,IL2|IL4|IL5,FALSE
,Azure Arc,ITEM-00752,azure,,IL4|IL5|IL6,FALSE
,Azure SignalR Service,ITEM-00753,azure,,IL2|IL5|IL6,FALSE
,Azure Load Balancer,ITEM-00754,azure,,IL2|IL4|IL5,FALSE
,Azure Container Instances,ITEM-00755,azure,,IL5,FALSE
,Azure Analysis Services,ITEM-00756,azure,,IL2,TRUE
,Azure Event Hubs,ITEM-00757,azure,,IL2,FALSE
,Azure Data Factory,ITEM-00758,azure,,IL2|IL5|IL6,FALSE
,Azure Advisor,ITEM-00759,azure,,IL2|IL4|IL5,TRUE
,Azure Active Directory,ITEM-00760,azure,,IL2|IL4,FALSE
,Azure Logic Apps,ITEM-00761,azure,,IL4,FALSE
,Azure Cosmos DB,ITEM-00762,azure,,IL4|IL5|IL6,FALSE
,Azure Synapse Analytics,ITEM-00763,azure,,IL5|IL6,TRUE
,Azure Container Instances,ITEM-00764,azure,,IL4|IL5|IL6,TRUE
,Azure Key Vault,ITEM-00765,azure,,IL6,TRUE
,Azure Purview,ITEM-00766,azure,,IL2|IL5|IL6,TRUE
,Azure Active Directory,ITEM-00767,azure,,IL4|IL5|IL6,TRUE
,Azure Private Link,ITEM-00768,azure,,IL2|IL5|IL6,FALSE
,Azure SignalR Service,ITEM-00769,azure,,IL6,FALSE
,Azure Active Directory,ITEM-00770,azure,,IL5|IL6,TRUE
,Azure Databricks,ITEM-00771,azure,,IL2|IL6,TRUE
,Azure Backup,ITEM-00772,azure,,IL4,TRUE
,Azure Traffic Manager,ITEM-00773,azure,,IL2|IL4|IL5,FALSE
,Azure Monitor,ITEM-00774,azure,,IL2,FALSE
,Azure Machine Learning,ITEM-00775,azure,,IL2|IL5|IL6,FALSE
,Azure Purview,ITEM-00776,azure,,IL2|IL4,FALSE
,Azure Virtual Network,ITEM-00777,azure,,IL6,FALSE
,Azure HDInsight,ITEM-00778,azure,,IL2|IL4|IL5,TRUE
,Azure Batch,ITEM-00779,azure,,IL5|IL6,FALSE
,Azure Functions,ITEM-00780,azure,,IL5|IL6,TRUE
,Azure Analysis Services,ITEM-00781,azure,,IL2|IL5,TRUE
,Azure SignalR Service,ITEM-00782,azure,,IL6,FALSE
,Azure Front Door,ITEM-00783,azure,,IL4|IL5,FALSE
,Azure SignalR Service,ITEM-00784,azure,,IL2|IL4,FALSE
,Azure Batch,ITEM-00785,azure,,IL4|IL6,TRUE
,Azure Front Door,ITEM-00786,azure,,IL2|IL4|IL6,FALSE
