csOParentService,csoShortName,catalogitemNumber,csp,category,impactlevel,newService
,Cloud Load Balancing,ITEM-00394,gcp,,IL4,FALSE
,Cloud Healthcare API,ITEM-00395,gcp,,IL2|IL6,FALSE
,Error Reporting,ITEM-00396,gcp,,IL2|IL5,TRUE
,Google Kubernetes Engine (GKE),ITEM-00397,gcp,,IL2|IL6,FALSE
,Dataflow,ITEM-00398,gcp,,IL2|IL5|IL6,TRUE
,Cloud Bigtable,ITEM-00399,gcp,,IL2|IL4|IL5,FALSE
,Cloud DNS,ITEM-00400,gcp,,IL4,FALSE
,App Engine,ITEM-00401,gcp,,IL4|IL6,FALSE
,Cloud Scheduler,ITEM-00402,gcp,,IL5,TRUE
,Vertex AI,ITEM-00403,gcp,,IL2|IL5,TRUE
,Cloud Pub/Sub,ITEM-00404,gcp,,IL2,FALSE
,Cloud Build,ITEM-00405,gcp,,IL2|IL4,FALSE
,Cloud Source Repositories,ITEM-00406,gcp,,IL2|IL4|IL6,FALSE
,Cloud Profiler,ITEM-00407,gcp,,IL6,TRUE
,Cloud Scheduler,ITEM-00408,gcp,,IL5,TRUE
,Compute Engine,ITEM-00409,gcp,,IL2,FALSE
,Cloud Trace,ITEM-00410,gcp,,IL4|IL5,FALSE
,Cloud Storage,ITEM-00411,gcp,,IL4|IL5|IL6,TRUE
,Cloud Interconnect,ITEM-00412,gcp,,IL2|IL6,TRUE
,Cloud Functions,ITEM-00413,gcp,,IL2,FALSE
,Memorystore,ITEM-00414,gcp,,IL2|IL5|IL6,FALSE
,BigQuery,ITEM-00415,gcp,,IL6,FALSE
,Cloud Bigtable,ITEM-00416,gcp,,IL4|IL5|IL6,FALSE
,Cloud Monitoring,ITEM-00417,gcp,,IL5,TRUE
,Cloud Profiler,ITEM-00418,gcp,,IL4,FALSE
,Cloud Pub/Sub,ITEM-00419,gcp,,IL4|IL5|IL6,TRUE
,Cloud Identity,ITEM-00420,gcp,,IL4|IL5|IL6,TRUE
,Error Reporting,ITEM-00421,gcp,,IL4,FALSE
,Vertex AI,ITEM-00422,gcp,,IL2|IL6,TRUE
,Google Kubernetes Engine (GKE),ITEM-00423,gcp,,IL2|IL4|IL5,TRUE
,Cloud Monitoring,ITEM-00424,gcp,,IL4|IL5,TRUE
,Cloud Identity,ITEM-00425,gcp,,IL4,TRUE
,Cloud Pub/Sub,ITEM-00426,gcp,,IL2|IL5|IL6,TRUE
,Cloud DNS,ITEM-00427,gcp,,IL2|IL4,FALSE
,Apigee,ITEM-00428,gcp,,IL2|IL6,FALSE
,Cloud Interconnect,ITEM-00429,gcp,,IL2|IL4|IL5,TRUE
,Cloud Identity,ITEM-00430,gcp,,IL2|IL4|IL5,FALSE
,VPC Network,ITEM-00431,gcp,,IL5,TRUE
,Cloud Bigtable,ITEM-00432,gcp,,IL5,TRUE
,Dataflow,ITEM-00433,gcp,,IL4|IL5|IL6,FALSE
,Workflows,ITEM-00434,gcp,,IL6,FALSE
,Cloud Spanner,ITEM-00435,gcp,,IL2|IL4|IL5,FALSE
,Artifact Registry,ITEM-00436,gcp,,IL2|IL4|IL6,TRUE
,Vertex AI,ITEM-00437,gcp,,IL4|IL5|IL6,TRUE
,Workflows,ITEM-00438,gcp,,IL4,FALSE
,Google Kubernetes Engine (GKE),ITEM-00439,gcp,,IL2|IL5,FALSE
,Cloud Build,ITEM-00440,gcp,,IL6,TRUE
,Cloud Build,ITEM-00441,gcp,,IL2|IL4|IL6,FALSE
,Dataflow,ITEM-00442,gcp,,IL5|IL6,TRUE
,Cloud Identity,ITEM-00443,gcp,,IL4,TRUE
,Compute Engine,ITEM-00444,gcp,,IL5,FALSE
,Cloud Source Repositories,ITEM-00445,gcp,,IL2|IL4|IL5,TRUE
,Cloud Scheduler,ITEM-00446,gcp,,IL2|IL4,FALSE
,Cloud SQL,ITEM-00447,gcp,,IL2|IL5|IL6,FALSE
,Cloud Source Repositories,ITEM-00448,gcp,,IL4,TRUE
,Cloud Storage,ITEM-00449,gcp,,IL2|IL4|IL5,FALSE
,Cloud Logging,ITEM-00450,gcp,,IL2|IL4|IL5,FALSE
,Cloud Functions,ITEM-00451,gcp,,IL4|IL5|IL6,TRUE
,Cloud Pub/Sub,ITEM-00452,gcp,,IL2,FALSE
,Workflows,ITEM-00453,gcp,,IL2|IL5|IL6,TRUE
,Compute Engine,ITEM-00454,gcp,,IL2|IL4|IL5,FALSE
,Dataflow,ITEM-00455,gcp,,IL4|IL5,FALSE
,Cloud Load Balancing,ITEM-00456,gcp,,IL5,TRUE
,Memorystore,ITEM-00457,gcp,,IL2,TRUE
,Workflows,ITEM-00458,gcp,,IL2|IL5,FALSE
,Cloud Bigtable,ITEM-00459,gcp,,IL2,FALSE
,Firestore,ITEM-00460,gcp,,IL4|IL5,FALSE
,Cloud Trace,ITEM-00461,gcp,,IL6,FALSE
,Cloud Trace,ITEM-00462,gcp,,IL5|IL6,FALSE
,Cloud Load Balancing,ITEM-00463,gcp,,IL2|IL4|IL6,FALSE
,Error Reporting,ITEM-00464,gcp,,IL4|IL5,FALSE
,Cloud Armor,ITEM-00465,gcp,,IL5,TRUE
,Cloud IAM,ITEM-00466,gcp,,IL2|IL5|IL6,FALSE
,Apigee,ITEM-00467,gcp,,IL2|IL4,FALSE
,Cloud Deployment Manager,ITEM-00468,gcp,,IL2|IL5|IL6,TRUE
,Cloud Storage,ITEM-00469,gcp,,IL2|IL5|IL6,FALSE
,Dataproc,ITEM-00470,gcp,,IL2,TRUE
,BigQuery,ITEM-00471,gcp,,IL4|IL6,TRUE
,Cloud Healthcare API,ITEM-00472,gcp,,IL2|IL4,FALSE
,Cloud Scheduler,ITEM-00473,gcp,,IL4|IL6,FALSE
,Cloud Healthcare API,ITEM-00474,gcp,,IL6,FALSE
,Cloud Source Repositories,ITEM-00475,gcp,,IL5,FALSE
,Cloud Build,ITEM-00476,gcp,,IL5,FALSE
,VPC Network,ITEM-00477,gcp,,IL4|IL5|IL6,TRUE
,Apigee,ITEM-00478,gcp,,IL2|IL5|IL6,FALSE
,Memorystore,ITEM-00479,gcp,,IL4|IL5|IL6,TRUE
,Compute Engine,ITEM-00480,gcp,,IL2|IL5,TRUE
,Cloud Load Balancing,ITEM-00481,gcp,,IL2|IL6,TRUE
,Cloud KMS,ITEM-00482,gcp,,IL4|IL5|IL6,TRUE
,Cloud IAM,ITEM-00483,gcp,,IL4|IL6,TRUE
,Google Kubernetes Engine (GKE),ITEM-00484,gcp,,IL2|IL5,TRUE
,Firestore,ITEM-00485,gcp,,IL2,TRUE
,Cloud Run,ITEM-00486,gcp,,IL2|IL5|IL6,FALSE
,Cloud Storage,ITEM-00487,gcp,,IL2|IL6,FALSE
,Secret Manager,ITEM-00488,gcp,,IL5,TRUE
,Cloud Identity,ITEM-00489,gcp,,IL6,FALSE
,Dataproc,ITEM-00490,gcp,,IL5|IL6,TRUE
,Cloud Profiler,ITEM-00491,gcp,,IL2|IL4|IL5,TRUE
,Cloud Storage,ITEM-00492,gcp,,IL4|IL5|IL6,TRUE
,Cloud Profiler,ITEM-00493,gcp,,IL2,FALSE
,Cloud Load Balancing,ITEM-00494,gcp,,IL4|IL5|IL6,FALSE
,Cloud Spanner,ITEM-00495,gcp,,IL6,FALSE
,Cloud Bigtable,ITEM-00496,gcp,,IL2|IL5|IL6,FALSE
,Dataproc,ITEM-00497,gcp,,IL4,FALSE
,Artifact Registry,ITEM-00498,gcp,,IL2,FALSE
,Workflows,ITEM-00499,gcp,,IL4|IL6,FALSE
,Cloud Deployment Manager,ITEM-00500,gcp,,IL2|IL4|IL5,TRUE
,Apigee,ITEM-00501,gcp,,IL2,FALSE
,Memorystore,ITEM-00502,gcp,,IL4,TRUE
,Cloud Load Balancing,ITEM-00503,gcp,,IL4|IL5|IL6,FALSE
,Apigee,ITEM-00504,gcp,,IL4|IL5|IL6,TRUE
,Cloud Logging,ITEM-00505,gcp,,IL5,FALSE
,Cloud Profiler,ITEM-00506,gcp,,IL5|IL6,FALSE
,VPC Network,ITEM-00507,gcp,,IL2|IL4|IL6,FALSE
,VPC Network,ITEM-00508,gcp,,IL2|IL5,TRUE
,Cloud Scheduler,ITEM-00509,gcp,,IL2|IL4|IL5,FALSE
,Cloud Build,ITEM-00510,gcp,,IL2|IL4|IL5,FALSE
,Cloud Load Balancing,ITEM-00511,gcp,,IL2|IL4,TRUE
,Google Kubernetes Engine (GKE),ITEM-00512,gcp,,IL2|IL4|IL5,FALSE
,Cloud Armor,ITEM-00513,gcp,,IL2|IL5,FALSE
,Cloud Pub/Sub,ITEM-00514,gcp,,IL2,FALSE
,Cloud Tasks,ITEM-00515,gcp,,IL4|IL5|IL6,FALSE
,BigQuery,ITEM-00516,gcp,,IL2|IL4|IL6,TRUE
,Cloud Deployment Manager,ITEM-00517,gcp,,IL4,TRUE
,Cloud Trace,ITEM-00518,gcp,,IL2|IL4|IL5,FALSE
,Cloud KMS,ITEM-00519,gcp,,IL6,TRUE
,Cloud Trace,ITEM-00520,gcp,,IL2|IL4,FALSE
,Cloud Monitoring,ITEM-00521,gcp,,IL4|IL5|IL6,FALSE
,Cloud Functions,ITEM-00522,gcp,,IL4,FALSE
,Cloud Spanner,ITEM-00523,gcp,,IL2|IL5|IL6,FALSE
,Cloud DNS,ITEM-00524,gcp,,IL2|IL4|IL5,FALSE
,Cloud Logging,ITEM-00525,gcp,,IL2|IL5|IL6,TRUE
,Cloud Tasks,ITEM-00526,gcp,,IL4|IL5|IL6,TRUE
,Cloud Spanner,ITEM-00527,gcp,,IL2|IL4,FALSE
,Cloud IAM,ITEM-00528,gcp,,IL2|IL5,FALSE
,Cloud Trace,ITEM-00529,gcp,,IL5,FALSE
,Cloud KMS,ITEM-00530,gcp,,IL6,FALSE
,Workflows,ITEM-00531,gcp,,IL4,FALSE
,VPC Network,ITEM-00532,gcp,,IL2|IL5|IL6,FALSE
,Cloud Interconnect,ITEM-00533,gcp,,IL4|IL5|IL6,TRUE
,Cloud Build,ITEM-00534,gcp,,IL5|IL6,TRUE
,Cloud Deployment Manager,ITEM-00535,gcp,,IL4|IL5|IL6,TRUE
,Cloud Interconnect,ITEM-00536,gcp,,IL5,TRUE
,Cloud Monitoring,ITEM-00537,gcp,,IL4|IL5|IL6,TRUE
,Cloud Source Repositories,ITEM-00538,gcp,,IL4,TRUE
,Cloud IAM,ITEM-00539,gcp,,IL2|IL6,TRUE
,Cloud Run,ITEM-00540,gcp,,IL5|IL6,FALSE
,Workflows,ITEM-00541,gcp,,IL4|IL6,TRUE
,BigQuery,ITEM-00542,gcp,,IL4|IL5|IL6,TRUE
,Dataproc,ITEM-00543,gcp,,IL2|IL4|IL6,TRUE
,Cloud CDN,ITEM-00544,gcp,,IL2|IL5|IL6,TRUE
,Cloud Identity,ITEM-00545,gcp,,IL2|IL4|IL5,FALSE
,Cloud Spanner,ITEM-00546,gcp,,IL2|IL5|IL6,FALSE
,Cloud Profiler,ITEM-00547,gcp,,IL4|IL6,FALSE
,Firestore,ITEM-00548,gcp,,IL4,TRUE
,Cloud Storage,ITEM-00549,gcp,,IL4,TRUE
,Apigee,ITEM-00550,gcp,,IL4|IL5|IL6,FALSE
,Google Kubernetes Engine (GKE),ITEM-00551,gcp,,IL5|IL6,FALSE
,Dataproc,ITEM-00552,gcp,,IL2|IL5|IL6,TRUE
,VPC Network,ITEM-00553,gcp,,IL4,FALSE
,Cloud Storage,ITEM-00554,gcp,,IL5,FALSE
,Cloud Source Repositories,ITEM-00555,gcp,,IL2|IL4|IL5,FALSE
,VPC Network,ITEM-00556,gcp,,IL5|IL6,FALSE
,Cloud Monitoring,ITEM-00557,gcp,,IL4|IL6,FALSE
,Cloud Scheduler,ITEM-00558,gcp,,IL2|IL4|IL5,TRUE
,Cloud Storage,ITEM-00559,gcp,,IL4|IL6,FALSE
,App Engine,ITEM-00560,gcp,,IL6,TRUE
,Dataflow,ITEM-00561,gcp,,IL4,FALSE
,Memorystore,ITEM-00562,gcp,,IL5,FALSE
,Cloud Deployment Manager,ITEM-00563,gcp,,IL2|IL4,FALSE
,Cloud Interconnect,ITEM-00564,gcp,,IL4|IL5,FALSE
,Cloud Tasks,ITEM-00565,gcp,,IL6,FALSE
,Cloud Tasks,ITEM-00566,gcp,,IL2|IL5|IL6,FALSE
,Cloud DNS,ITEM-00567,gcp,,IL2|IL5|IL6,FALSE
,Compute Engine,ITEM-00568,gcp,,IL2|IL6,FALSE
,BigQuery,ITEM-00569,gcp,,IL4,TRUE
,Cloud Trace,ITEM-00570,gcp,,IL4|IL6,TRUE
,Cloud Pub/Sub,ITEM-00571,gcp,,IL2,TRUE
,Artifact Registry,ITEM-00572,gcp,,IL2|IL4|IL6,TRUE
,Cloud Tasks,ITEM-00573,gcp,,IL2|IL5,TRUE
,Cloud SQL,ITEM-00574,gcp,,IL4|IL5,FALSE
,Cloud Healthcare API,ITEM-00575,gcp,,IL4|IL6,TRUE
,Cloud Pub/Sub,ITEM-00576,gcp,,IL6,FALSE
,Cloud Tasks,ITEM-00577,gcp,,IL5,TRUE
,Compute Engine,ITEM-00578,gcp,,IL4|IL6,TRUE
,Cloud Armor,ITEM-00579,gcp,,IL5,TRUE
,Cloud Monitoring,ITEM-00580,gcp,,IL4,TRUE
,Cloud Load Balancing,ITEM-00581,gcp,,IL2|IL5|IL6,FALSE
,Secret Manager,ITEM-00582,gcp,,IL2|IL4|IL6,FALSE
,Cloud Scheduler,ITEM-00583,gcp,,IL4|IL5,FALSE
,Cloud KMS,ITEM-00584,gcp,,IL6,TRUE
,Workflows,ITEM-00585,gcp,,IL4|IL5|IL6,FALSE
,Memorystore,ITEM-00586,gcp,,IL2,FALSE
,Cloud Source Repositories,ITEM-00587,gcp,,IL2|IL4|IL6,FALSE
,Cloud Healthcare API,ITEM-00588,gcp,,IL4|IL5|IL6,FALSE
,Cloud Monitoring,ITEM-00589,gcp,,IL5,TRUE
,Cloud Storage,ITEM-00590,gcp,,IL4|IL5|IL6,FALSE
,Dataproc,ITEM-00591,gcp,,IL2|IL5,FALSE
,Cloud Storage,ITEM-00592,gcp,,IL5,TRUE
,Cloud Functions,ITEM-00593,gcp,,IL4,FALSE
,Cloud Tasks,ITEM-00594,gcp,,IL2,TRUE
,Workflows,ITEM-00595,gcp,,IL2,FALSE
,Cloud Tasks,ITEM-00596,gcp,,IL4|IL5,FALSE
,Cloud Functions,ITEM-00597,gcp,,IL5,FALSE
,Cloud Interconnect,ITEM-00598,gcp,,IL2|IL4|IL5,FALSE
,Dataproc,ITEM-00599,gcp,,IL5,TRUE
,Cloud Scheduler,ITEM-00600,gcp,,IL2|IL5|IL6,FALSE
,Cloud Interconnect,ITEM-00601,gcp,,IL4|IL6,TRUE
,Cloud Bigtable,ITEM-00602,gcp,,IL2|IL4|IL5,TRUE
,Vertex AI,ITEM-00603,gcp,,IL5,TRUE
,Cloud DNS,ITEM-00604,gcp,,IL2|IL4,FALSE
,Error Reporting,ITEM-00605,gcp,,IL4|IL5|IL6,FALSE
,Cloud Deployment Manager,ITEM-00606,gcp,,IL4|IL5|IL6,TRUE
,Apigee,ITEM-00607,gcp,,IL5,TRUE
,Cloud Interconnect,ITEM-00608,gcp,,IL5,FALSE
,Compute Engine,ITEM-00609,gcp,,IL6,TRUE
,Cloud KMS,ITEM-00610,gcp,,IL2|IL6,TRUE
,Cloud Source Repositories,ITEM-00611,gcp,,IL4|IL5|IL6,FALSE
,Cloud DNS,ITEM-00612,gcp,,IL2|IL4|IL5,FALSE
,Cloud Run,ITEM-00613,gcp,,IL2,FALSE
,Memorystore,ITEM-00614,gcp,,IL2|IL4,TRUE
,Memorystore,ITEM-00615,gcp,,IL6,FALSE
,Apigee,ITEM-00616,gcp,,IL2|IL4|IL6,FALSE
,Cloud Pub/Sub,ITEM-00617,gcp,,IL5,FALSE
,Cloud Source Repositories,ITEM-00618,gcp,,IL2|IL6,TRUE
,BigQuery,ITEM-00619,gcp,,IL2|IL4|IL5,FALSE
,Workflows,ITEM-00620,gcp,,IL5|IL6,FALSE
,Cloud Pub/Sub,ITEM-00621,gcp,,IL4,FALSE
,Cloud Spanner,ITEM-00622,gcp,,IL6,FALSE
,Cloud Identity,ITEM-00623,gcp,,IL2|IL5|IL6,TRUE
,Cloud Armor,ITEM-00624,gcp,,IL2|IL5|IL6,FALSE
,Cloud Pub/Sub,ITEM-00625,gcp,,IL2|IL4|IL6,TRUE
,Secret Manager,ITEM-00626,gcp,,IL5,FALSE
,Cloud Profiler,ITEM-00627,gcp,,IL2|IL5,TRUE
,Cloud Identity,ITEM-00628,gcp,,IL2|IL4,TRUE
,Google Kubernetes Engine (GKE),ITEM-00629,gcp,,IL2,FALSE
,Cloud Identity,ITEM-00630,gcp,,IL2|IL4|IL6,FALSE
,Google Kubernetes Engine (GKE),ITEM-00631,gcp,,IL5,TRUE
,Cloud Identity,ITEM-00632,gcp,,IL2|IL5|IL6,FALSE
,Apigee,ITEM-00633,gcp,,IL5,FALSE
,Cloud Run,ITEM-00634,gcp,,IL5,FALSE
,BigQuery,ITEM-00635,gcp,,IL4,FALSE
,Cloud Run,ITEM-00636,gcp,,IL2|IL6,TRUE
,VPC Network,ITEM-00637,gcp,,IL2,TRUE
,Cloud Storage,ITEM-00638,gcp,,IL2,FALSE
,Cloud KMS,ITEM-00639,gcp,,IL4|IL5|IL6,FALSE
,Cloud Storage,ITEM-00640,gcp,,IL2|IL5,FALSE
,Cloud Source Repositories,ITEM-00641,gcp,,IL2|IL4|IL6,FALSE
,Google Kubernetes Engine (GKE),ITEM-00642,gcp,,IL5|IL6,FALSE
,Cloud Healthcare API,ITEM-00643,gcp,,IL2|IL4|IL6,TRUE
,Cloud Armor,ITEM-00644,gcp,,IL4,TRUE
,Cloud Load Balancing,ITEM-00645,gcp,,IL2|IL5,TRUE
,Cloud DNS,ITEM-00646,gcp,,IL4|IL5|IL6,FALSE
,Cloud Source Repositories,ITEM-00647,gcp,,IL4|IL5|IL6,FALSE
,Cloud CDN,ITEM-00648,gcp,,IL4|IL5,FALSE
,Error Reporting,ITEM-00649,gcp,,IL2|IL5|IL6,FALSE
,Cloud Profiler,ITEM-00650,gcp,,IL2|IL4|IL6,TRUE
,Cloud Logging,ITEM-00651,gcp,,IL4,FALSE
,Compute Engine,ITEM-00652,gcp,,IL4|IL5,TRUE
,Secret Manager,ITEM-00653,gcp,,IL6,TRUE
,Artifact Registry,ITEM-00654,gcp,,IL2|IL6,FALSE
,Dataflow,ITEM-00655,gcp,,IL2|IL4|IL5,FALSE
,Cloud Identity,ITEM-00656,gcp,,IL2|IL4|IL6,FALSE
,Cloud DNS,ITEM-00657,gcp,,IL2|IL5,TRUE
,Dataflow,ITEM-00658,gcp,,IL4,FALSE
,Compute Engine,ITEM-00659,gcp,,IL5,FALSE
,BigQuery,ITEM-00660,gcp,,IL5,TRUE
,Google Kubernetes Engine (GKE),ITEM-00661,gcp,,IL4|IL5|IL6,TRUE
,Compute Engine,ITEM-00662,gcp,,IL2|IL5|IL6,FALSE
,Apigee,ITEM-00663,gcp,,IL2|IL4|IL5,FALSE
,Cloud Identity,ITEM-00664,gcp,,IL4,FALSE
,Cloud Trace,ITEM-00665,gcp,,IL4,TRUE
,Apigee,ITEM-00666,gcp,,IL2|IL6,TRUE
,Cloud Tasks,ITEM-00667,gcp,,IL2,FALSE
,App Engine,ITEM-00668,gcp,,IL2|IL5,TRUE
,Artifact Registry,ITEM-00669,gcp,,IL4|IL5,FALSE
,Cloud DNS,ITEM-00670,gcp,,IL5,TRUE
,Cloud Source Repositories,ITEM-00671,gcp,,IL5|IL6,FALSE
,Cloud Logging,ITEM-00672,gcp,,IL6,FALSE
,Cloud Profiler,ITEM-00673,gcp,,IL5,TRUE
,Firestore,ITEM-00674,gcp,,IL6,FALSE
,Cloud Healthcare API,ITEM-00675,gcp,,IL4,FALSE
,Cloud Load Balancing,ITEM-00676,gcp,,IL4|IL5|IL6,FALSE
,Cloud Identity,ITEM-00677,gcp,,IL2|IL4|IL6,TRUE
,Cloud Healthcare API,ITEM-00678,gcp,,IL6,FALSE
,Cloud Load Balancing,ITEM-00679,gcp,,IL2|IL6,TRUE
,Cloud Monitoring,ITEM-00680,gcp,,IL6,FALSE
,Cloud Load Balancing,ITEM-00681,gcp,,IL4|IL6,FALSE
,Cloud Run,ITEM-00682,gcp,,IL2|IL4|IL5,TRUE
,Memorystore,ITEM-00683,gcp,,IL4,FALSE
,Cloud KMS,ITEM-00684,gcp,,IL5,TRUE
,Memorystore,ITEM-00685,gcp,,IL2|IL4,FALSE
,Compute Engine,ITEM-00686,gcp,,IL2,FALSE
,Cloud Monitoring,ITEM-00687,gcp,,IL4|IL6,FALSE
,VPC Network,ITEM-00688,gcp,,IL2|IL5|IL6,TRUE
,Compute Engine,ITEM-00689,gcp,,IL6,TRUE
,Cloud Source Repositories,ITEM-00690,gcp,,IL4|IL5,FALSE
,Cloud Run,ITEM-00691,gcp,,IL5|IL6,FALSE
,Cloud Profiler,ITEM-00692,gcp,,IL2|IL5|IL6,FALSE
,Dataproc,ITEM-00693,gcp,,IL2|IL4,FALSE
,Firestore,ITEM-00694,gcp,,IL5|IL6,TRUE
,Cloud IAM,ITEM-00695,gcp,,IL2,FALSE
,Vertex AI,ITEM-00696,gcp,,IL2,TRUE
,Cloud Pub/Sub,ITEM-00697,gcp,,IL4|IL6,TRUE
,Dataproc,ITEM-00698,gcp,,IL2|IL4,TRUE
,Cloud Monitoring,ITEM-00699,gcp,,IL2|IL4,TRUE
,Cloud Run,ITEM-00700,gcp,,IL4,FALSE
,Cloud Healthcare API,ITEM-00701,gcp,,IL6,TRUE
,Dataflow,ITEM-00702,gcp,,IL4,FALSE
,Cloud Profiler,ITEM-00703,gcp,,IL4|IL5,FALSE
,Vertex AI,ITEM-00704,gcp,,IL2|IL4|IL6,FALSE
,App Engine,ITEM-00705,gcp,,IL6,FALSE
,Cloud Tasks,ITEM-00706,gcp,,IL2|IL6,TRUE
,Cloud Healthcare API,ITEM-00707,gcp,,IL2|IL4|IL6,TRUE
,Cloud Logging,ITEM-00708,gcp,,IL2|IL5|IL6,FALSE
,Dataflow,ITEM-00709,gcp,,IL5|IL6,TRUE
,Cloud Spanner,ITEM-00710,gcp,,IL5,TRUE
,Cloud Load Balancing,ITEM-00711,gcp,,IL6,FALSE
,Compute Engine,ITEM-00712,gcp,,IL6,FALSE
,Cloud Scheduler,ITEM-00713,gcp,,IL4|IL5,FALSE
,Apigee,ITEM-00714,gcp,,IL2,FALSE
,Cloud Storage,ITEM-00715,gcp,,IL6,TRUE
,Workflows,ITEM-00716,gcp,,IL5,FALSE
,Vertex AI,ITEM-00717,gcp,,IL2|IL4,FALSE
,Google Kubernetes Engine (GKE),ITEM-00718,gcp,,IL5,FALSE
,Google Kubernetes Engine (GKE),ITEM-00719,gcp,,IL6,FALSE
,Google Kubernetes Engine (GKE),ITEM-00720,gcp,,IL2,TRUE
,Cloud Spanner,ITEM-00721,gcp,,IL4|IL6,FALSE
,Cloud Storage,ITEM-00722,gcp,,IL2|IL5|IL6,TRUE
,Google Kubernetes Engine (GKE),ITEM-00723,gcp,,IL5,TRUE
,Cloud Logging,ITEM-00724,gcp,,IL2|IL4|IL5,TRUE
,Dataflow,ITEM-00725,gcp,,IL4|IL5|IL6,FALSE
,Vertex AI,ITEM-00726,gcp,,IL2|IL4|IL6,FALSE
,Firestore,ITEM-00727,gcp,,IL2|IL5|IL6,FALSE
,Cloud Identity,ITEM-00728,gcp,,IL5,TRUE
,Workflows,ITEM-00729,gcp,,IL2,FALSE
,Secret Manager,ITEM-00730,gcp,,IL2|IL5|IL6,TRUE
,Cloud CDN,ITEM-00731,gcp,,IL4,FALSE
,Cloud Monitoring,ITEM-00732,gcp,,IL2|IL4|IL6,FALSE
,Cloud SQL,ITEM-00733,gcp,,IL2|IL6,FALSE
,Cloud Pub/Sub,ITEM-00734,gcp,,IL2,TRUE
,BigQuery,ITEM-00735,gcp,,IL2|IL4|IL5,FALSE
,Cloud Build,ITEM-00736,gcp,,IL2|IL5,FALSE
,Cloud Healthcare API,ITEM-00737,gcp,,IL5|IL6,TRUE
,Cloud Identity,ITEM-00738,gcp,,IL2|IL4|IL5,FALSE
,Workflows,ITEM-00739,gcp,,IL5,FALSE
,Cloud KMS,ITEM-00740,gcp,,IL2|IL5|IL6,FALSE
,Cloud Build,ITEM-00741,gcp,,IL2|IL5,TRUE
,Google Kubernetes Engine (GKE),ITEM-00742,gcp,,IL2,TRUE
,Vertex AI,ITEM-00743,gcp,,IL4|IL5,FALSE
,Google Kubernetes Engine (GKE),ITEM-00744,gcp,,IL2|IL4|IL5,TRUE
,Compute Engine,ITEM-00745,gcp,,IL2|IL5,TRUE
,Cloud Profiler,ITEM-00746,gcp,,IL4|IL5|IL6,TRUE
,Compute Engine,ITEM-00747,gcp,,IL4,TRUE
,Cloud SQL,ITEM-00748,gcp,,IL2|IL4|IL6,TRUE
,Cloud Tasks,ITEM-00749,gcp,,IL2,FALSE
,Cloud Storage,ITEM-00750,gcp,,IL2|IL4|IL5,TRUE
,Cloud Interconnect,ITEM-00751,gcp,,IL4|IL5,FALSE
,Cloud Functions,ITEM-00752,gcp,,IL5,TRUE
,Error Reporting,ITEM-00753,gcp,,IL5,FALSE
,Cloud Interconnect,ITEM-00754,gcp,,IL5,TRUE
,Firestore,ITEM-00755,gcp,,IL2|IL4|IL5,TRUE
,Cloud Storage,ITEM-00756,gcp,,IL2|IL4,TRUE
,Cloud Trace,ITEM-00757,gcp,,IL2|IL5,FALSE
,VPC Network,ITEM-00758,gcp,,IL2|IL6,FALSE
,App Engine,ITEM-00759,gcp,,IL6,TRUE
,Dataproc,ITEM-00760,gcp,,IL6,FALSE
,Cloud KMS,ITEM-00761,gcp,,IL2,FALSE
,BigQuery,ITEM-00762,gcp,,IL5,FALSE
,Artifact Registry,ITEM-00763,gcp,,IL4|IL5|IL6,FALSE
,Cloud Source Repositories,ITEM-00764,gcp,,IL2|IL5|IL6,TRUE
,Cloud Identity,ITEM-00765,gcp,,IL2|IL4|IL6,TRUE
,Dataflow,ITEM-00766,gcp,,IL4|IL6,FALSE
,Cloud Load Balancing,ITEM-00767,gcp,,IL6,TRUE
,Firestore,ITEM-00768,gcp,,IL2,TRUE
,Cloud IAM,ITEM-00769,gcp,,IL4|IL6,FALSE
,Cloud Run,ITEM-00770,gcp,,IL4|IL5,FALSE
,Cloud IAM,ITEM-00771,gcp,,IL5,TRUE
,Cloud Deployment Manager,ITEM-00772,gcp,,IL2|IL6,TRUE
,Cloud KMS,ITEM-00773,gcp,,IL2|IL4|IL5,FALSE
,Cloud Bigtable,ITEM-00774,gcp,,IL5|IL6,TRUE
,Cloud Source Repositories,ITEM-00775,gcp,,IL2|IL5|IL6,FALSE
,Cloud DNS,ITEM-00776,gcp,,IL2|IL5|IL6,TRUE
,Cloud SQL,ITEM-00777,gcp,,IL2|IL5|IL6,TRUE
,Cloud Load Balancing,ITEM-00778,gcp,,IL5|IL6,FALSE
,Workflows,ITEM-00779,gcp,,IL4|IL6,FALSE
,Cloud Monitoring,ITEM-00780,gcp,,IL2|IL5,FALSE
,Artifact Registry,ITEM-00781,gcp,,IL2|IL4|IL6,FALSE
,Cloud Profiler,ITEM-00782,gcp,,IL2|IL4|IL6,TRUE
,Cloud Armor,ITEM-00783,gcp,,IL6,FALSE
,Cloud Storage,ITEM-00784,gcp,,IL5,TRUE
,VPC Network,ITEM-00785,gcp,,IL2|IL6,FALSE
,BigQuery,ITEM-00786,gcp,,IL4|IL5,FALSE
,Cloud Build,ITEM-00787,gcp,,IL4|IL5|IL6,TRUE
,Secret Manager,ITEM-00788,gcp,,IL2|IL4|IL6,FALSE
,Cloud Run,ITEM-00789,gcp,,IL5,FALSE
