ExceptionuniqueID,csoshortname,impactlevel,ExceptionStatus,ExceptionPwsRequirement,ExceptionBasisForRequest,ExceptionSecurity
EX-ORCL-A1A5CC59,API Gateway,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A5C4DC0B,Data Flow,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CD881DC2,Data Flow,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C16ED02A,Big Data Service,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6ECA445B,OKE,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C7C6E8CE,Data Flow,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-11DBA3BC,OKE,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8355461D,Functions,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-893D5AE5,FastConnect,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8CD0F8A7,Compute,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A8258BF3,OKE,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-86449031,Data Safe,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A54ABDEA,Load Balancer,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-28147A00,OKE,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0F7CC1A0,Logging,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9AD6013D,Autonomous Database,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-25A92D22,Block Volume,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-56486B5E,VCN,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2BA708DC,Logging,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FED51AC6,VCN,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B1E1E70A,Big Data Service,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-195D86DD,Exadata,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-72676192,Exadata,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2EFC95C5,Exadata,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D9C68D1F,Load Balancer,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B1E45028,VCN,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BEA47D21,Autonomous Database,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-50ECB78C,Load Balancer,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-73B721A2,Streaming,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6761568B,Data Safe,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-ED5C3B94,Compute,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DEC8181A,Autonomous Database,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-71FC8C79,KMS,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0C0D7D06,Exadata,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4A694B22,OKE,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-478B8438,IAM,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-90D00F3D,Data Flow,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-77A9BD2D,KMS,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-27C7C252,Big Data Service,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F4628466,Data Safe,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-09E3AF21,Block Volume,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-485FD54A,KMS,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A24C7D69,Functions,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5E6BD4FF,Data Safe,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-45BE8C89,Autonomous Database,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-04B2B381,OKE,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-477547BE,OKE,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-996AAECF,Block Volume,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3E86130E,IAM,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EB0B98C7,VCN,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9E2A1F90,Data Safe,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4BC5DF22,OKE,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8FDF31E5,IAM,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-94BC9EEB,OKE,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9BACBF4C,OKE,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C0AA670B,Exadata,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B215DF15,API Gateway,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-98588E21,Compute,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-587C1D3E,Autonomous Database,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B39CD1C9,Block Volume,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-443C73D4,OKE,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AEC54765,Logging,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9D68536D,Compute,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A364C817,Data Safe,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0F11C286,Data Safe,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D4C3ACB1,Block Volume,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-76AA78FE,IAM,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F0F518AF,Big Data Service,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F47F04DC,Monitoring,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-62C4E69D,Data Flow,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B443DC34,WAF,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-03519A4A,Data Safe,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EEF4CABC,Object Storage,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-162DD726,VCN,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BCEB390C,Logging,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F37AB75D,FastConnect,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-66D45C53,OKE,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8A3D0D67,IAM,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-170F0539,Monitoring,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-14095F24,Functions,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A9E69C61,OKE,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AFCC4054,Exadata,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3C504D49,KMS,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B0BD00DB,Load Balancer,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F6620874,Monitoring,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DB6BC65A,Data Flow,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-776A0B32,Compute,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-45BC651A,IAM,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FA24DFEF,Compute,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-29F292F0,Data Safe,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4E14D83A,Streaming,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A79A4844,API Gateway,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-54823580,Block Volume,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-809D7D22,IAM,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D72517B6,WAF,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-07DBA26F,Load Balancer,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-930C8521,Load Balancer,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1A2A4121,API Gateway,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DA90BEF3,WAF,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5BF308F3,VCN,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-50B5CE11,KMS,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-890A042C,Data Flow,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9064D137,API Gateway,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1B21E120,Data Safe,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DB1CCED8,Load Balancer,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0F2C0A9C,Functions,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B662D541,Functions,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-627BF5B3,Monitoring,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0EEB363F,Autonomous Database,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4D1B70D7,FastConnect,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-999C4A0E,Big Data Service,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-16A239F3,Data Flow,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D3DA3E23,WAF,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BE543DE6,WAF,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-32A214A7,OKE,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-010A416C,Compute,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8C325353,Functions,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-ABC03DB5,Big Data Service,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-859B5757,Logging,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2EDE6DD9,OKE,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A74D17BA,Compute,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-40852AB4,Load Balancer,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-19F2D299,KMS,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-579A089D,Streaming,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5990726F,WAF,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F79998E4,IAM,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-09398801,Data Flow,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-3BC01F27,OKE,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-80CC5CB1,OKE,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-01EBC5E1,Data Flow,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-55759000,Big Data Service,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F3FA622C,Compute,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2AE5469A,Logging,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C5BB7034,Data Safe,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-6B6E9013,Load Balancer,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-14D38A7F,Monitoring,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FE38C9AA,Block Volume,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F30D30D5,FastConnect,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8ABC0B93,Data Safe,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D0F2BF94,Big Data Service,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-396899CC,FastConnect,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5FE3B451,Exadata,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2559A47E,VCN,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FF7335BF,KMS,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0DB13C42,Big Data Service,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8F268EED,Compute,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E9FFC1A0,FastConnect,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F1747444,Exadata,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C418A7A0,Exadata,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-78C2E425,Block Volume,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E1A82559,Object Storage,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-51214063,Big Data Service,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D838D666,API Gateway,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C7D372E7,Block Volume,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E0C63B43,Autonomous Database,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F829E5B3,API Gateway,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1AB1154D,OKE,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A865446B,Exadata,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-598EA70D,Exadata,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8391CEF1,VCN,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B872356E,Logging,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F16B573D,Functions,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4FB55D10,Big Data Service,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B4DE9E1D,Compute,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A7B9663A,VCN,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AB663F24,Data Flow,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CA7A100C,Logging,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-67EAFE7A,VCN,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5B04C659,KMS,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F07E0758,OKE,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BFC9A1DB,Data Flow,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-813A060A,IAM,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1902CDE5,Block Volume,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A2C887BE,VCN,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-68FA6EAF,Monitoring,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-85A662FC,Data Safe,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-48DB2607,Load Balancer,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-48834C45,Logging,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EEA3D21B,Big Data Service,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AD46BE6B,Monitoring,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-76EBFC87,IAM,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BC6BEFA4,Big Data Service,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-51046830,Streaming,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-259A88EA,Big Data Service,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AF025A19,Data Safe,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A99551A8,Load Balancer,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DA6473D6,Load Balancer,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FAE9DA68,Functions,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-ED6CB6D5,Object Storage,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F6D9D88B,Autonomous Database,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-7213FA71,Block Volume,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BC132A66,Logging,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FE24C358,Autonomous Database,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A9EA8D82,Load Balancer,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-85CB588C,Block Volume,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-699A6B8D,KMS,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D1D514E3,API Gateway,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C99E4C24,OKE,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0A87559E,Data Flow,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-746148B4,Monitoring,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9CFCE4F3,Big Data Service,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F4A9CC6B,Big Data Service,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E550C6DC,Exadata,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-01BBFEB8,Monitoring,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-F975D992,Autonomous Database,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-66D1684C,Load Balancer,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C1F9F81D,Big Data Service,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-01B45BE5,Block Volume,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-59CBEB3A,Streaming,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-950B0967,Data Safe,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-715B8444,Block Volume,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0A4C8BAF,WAF,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-17E49FF3,API Gateway,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-05546070,Monitoring,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0398D1F6,VCN,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1802EA2C,Big Data Service,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EAA27EF5,KMS,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0903789E,Logging,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E23BCC97,Data Flow,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-12F25105,FastConnect,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C551D47B,OKE,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8E261900,IAM,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FD1A8E07,Big Data Service,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C6F8D8D2,Block Volume,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0445D1EF,FastConnect,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2E04739B,Exadata,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D462012D,Data Safe,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C8DFF36B,Monitoring,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DF6306F3,Logging,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4EE7DBB0,OKE,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8A5442BD,IAM,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-E6B9417F,WAF,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4455C183,API Gateway,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-AE1135CF,Object Storage,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4BE75F8F,Block Volume,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-339FCAC1,Exadata,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-77650E37,VCN,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-A8D9A0EE,Object Storage,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-7C5CF799,FastConnect,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D8AC8E0A,Block Volume,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-55F58257,KMS,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BB097811,KMS,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2D5F9E25,Load Balancer,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D30DFACD,KMS,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D9E8ADA8,Object Storage,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1040763D,Big Data Service,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-807B50E0,Monitoring,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-05F1C828,Logging,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CCCE2B72,Load Balancer,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-8E3C9BDF,Exadata,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-986D41FB,Data Flow,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-0FB3D1F7,IAM,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-5B7E871F,Data Safe,IL2|IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-2F537586,Big Data Service,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D1F87C37,VCN,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-58256C2E,Data Flow,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-7AD26BC5,Object Storage,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-DED5EEA1,IAM,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-589FC9AA,KMS,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4E7DAC36,Block Volume,IL2|IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-560FF750,Exadata,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FCFC537F,WAF,IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-ED03C0CD,VCN,IL2,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FBFCDD3F,Block Volume,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1449462A,Exadata,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-D75626C3,WAF,IL2|IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-EEA629A4,Exadata,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-140E4EE1,WAF,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-CE405684,IAM,IL2|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-50BFB5CD,Data Flow,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BCB131CF,KMS,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-B9BAFA8A,Object Storage,IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-9849C24B,API Gateway,IL4|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-932293FA,Load Balancer,IL2|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-89FE836D,Data Flow,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-BB0884A6,Exadata,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-FC501C8D,Big Data Service,IL4,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-179FBE2D,Compute,IL2|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-1974C7FB,Data Safe,IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-4FF09D13,Logging,IL4|IL5,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-C85E5A69,Streaming,IL4|IL5|IL6,Approved,Section 5.3.1,Government compliance,High
EX-ORCL-60393B25,Logging,IL2,Approved,Section 5.3.1,Government compliance,High
