csOParentService,csoShortName,catalogitemNumber,csp,category,impactlevel,newService
,Amazon CloudWatch,ITEM-00400,aws,,IL2|IL5|IL6,TRUE
,Amazon AppStream 2.0,ITEM-00401,aws,,IL2|IL5|IL6,TRUE
,Amazon ECS,ITEM-00402,aws,,IL4|IL6,FALSE
,AWS Elastic Beanstalk,ITEM-00403,aws,,IL4|IL5|IL6,FALSE
,AWS Batch,ITEM-00404,aws,,IL4|IL5|IL6,TRUE
,AWS Glue,ITEM-00405,aws,,IL2|IL4|IL5,FALSE
,Amazon Kinesis,ITEM-00406,aws,,IL5|IL6,TRUE
,AWS AppSync,ITEM-00407,aws,,IL2|IL6,TRUE
,Amazon API Gateway,ITEM-00408,aws,,IL2|IL4,FALSE
,Amazon Kinesis,ITEM-00409,aws,,IL5,FALSE
,Amazon Neptune,ITEM-00410,aws,,IL2|IL5|IL6,TRUE
,AWS Batch,ITEM-00411,aws,,IL4|IL5,FALSE
,AWS Fargate,ITEM-00412,aws,,IL5,FALSE
,AWS Elastic Beanstalk,ITEM-00413,aws,,IL5,TRUE
,Amazon SQS,ITEM-00414,aws,,IL2|IL4|IL6,TRUE
,Amazon S3,ITEM-00415,aws,,IL4|IL5,TRUE
,Amazon SNS,ITEM-00416,aws,,IL4|IL6,TRUE
,Amazon SageMaker,ITEM-00417,aws,,IL2|IL4,FALSE
,AWS Direct Connect,ITEM-00418,aws,,IL4|IL5|IL6,FALSE
,Amazon Neptune,ITEM-00419,aws,,IL2|IL4|IL5,TRUE
,AWS Fargate,ITEM-00420,aws,,IL2|IL5|IL6,FALSE
,Amazon EC2,ITEM-00421,aws,,IL2|IL5,FALSE
,Amazon Elasticache,ITEM-00422,aws,,IL2|IL4|IL6,FALSE
,Amazon Aurora,ITEM-00423,aws,,IL2|IL6,TRUE
,AWS Lambda,ITEM-00424,aws,,IL2,TRUE
,AWS Glue DataBrew,ITEM-00425,aws,,IL2|IL5,TRUE
,Amazon WorkSpaces,ITEM-00426,aws,,IL2,TRUE
,Amazon Aurora,ITEM-00427,aws,,IL2|IL4|IL5,TRUE
,AWS Fargate,ITEM-00428,aws,,IL2|IL4,FALSE
,Amazon Elasticache,ITEM-00429,aws,,IL4|IL6,FALSE
,Amazon CloudFront,ITEM-00430,aws,,IL6,TRUE
,AWS Amplify,ITEM-00431,aws,,IL2|IL4|IL5,TRUE
,Amazon QuickSight,ITEM-00432,aws,,IL2|IL4|IL5,FALSE
,AWS Fargate,ITEM-00433,aws,,IL2,FALSE
,AWS Batch,ITEM-00434,aws,,IL6,FALSE
,Amazon EC2,ITEM-00435,aws,,IL4,FALSE
,AWS Elastic Beanstalk,ITEM-00436,aws,,IL4|IL6,TRUE
,Amazon MQ,ITEM-00437,aws,,IL2,FALSE
,AWS Amplify,ITEM-00438,aws,,IL4|IL5|IL6,TRUE
,AWS AppSync,ITEM-00439,aws,,IL2|IL5|IL6,FALSE
,Amazon Aurora,ITEM-00440,aws,,IL2|IL5,FALSE
,Amazon SQS,ITEM-00441,aws,,IL6,TRUE
,Amazon API Gateway,ITEM-00442,aws,,IL2|IL4|IL5,FALSE
,Amazon AppStream 2.0,ITEM-00443,aws,,IL5|IL6,TRUE
,Amazon VPC,ITEM-00444,aws,,IL2|IL5,FALSE
,Amazon API Gateway,ITEM-00445,aws,,IL5,TRUE
,Amazon MQ,ITEM-00446,aws,,IL2,TRUE
,AWS Direct Connect,ITEM-00447,aws,,IL2|IL4|IL6,FALSE
,Amazon SQS,ITEM-00448,aws,,IL2|IL4|IL5,FALSE
,AWS WAF,ITEM-00449,aws,,IL2|IL5|IL6,TRUE
,Amazon API Gateway,ITEM-00450,aws,,IL4|IL5|IL6,FALSE
,AWS AppSync,ITEM-00451,aws,,IL5|IL6,TRUE
,Amazon EKS,ITEM-00452,aws,,IL5,FALSE
,AWS Fargate,ITEM-00453,aws,,IL2|IL5|IL6,FALSE
,Amazon DynamoDB,ITEM-00454,aws,,IL2|IL4|IL5,FALSE
,AWS Amplify,ITEM-00455,aws,,IL6,FALSE
,Amazon Kinesis,ITEM-00456,aws,,IL2|IL4,TRUE
,Amazon CloudFront,ITEM-00457,aws,,IL4|IL6,FALSE
,Amazon EKS,ITEM-00458,aws,,IL4|IL5|IL6,TRUE
,AWS Lambda,ITEM-00459,aws,,IL2|IL4,TRUE
,AWS WAF,ITEM-00460,aws,,IL4|IL6,TRUE
,Amazon Neptune,ITEM-00461,aws,,IL4|IL6,FALSE
,Amazon SQS,ITEM-00462,aws,,IL2,TRUE
,Amazon SageMaker,ITEM-00463,aws,,IL4|IL5|IL6,TRUE
,AWS Step Functions,ITEM-00464,aws,,IL4|IL6,FALSE
,Amazon DynamoDB,ITEM-00465,aws,,IL4,TRUE
,AWS Lambda,ITEM-00466,aws,,IL2|IL4|IL6,TRUE
,Amazon ECS,ITEM-00467,aws,,IL5|IL6,TRUE
,Amazon SQS,ITEM-00468,aws,,IL4,FALSE
,AWS Glue DataBrew,ITEM-00469,aws,,IL4,FALSE
,AWS Batch,ITEM-00470,aws,,IL2|IL4|IL6,TRUE
,AWS KMS,ITEM-00471,aws,,IL2,TRUE
,Amazon Aurora,ITEM-00472,aws,,IL4|IL5|IL6,FALSE
,Amazon Redshift,ITEM-00473,aws,,IL2|IL4,TRUE
,Amazon ECS,ITEM-00474,aws,,IL2|IL5,FALSE
,AWS WAF,ITEM-00475,aws,,IL5|IL6,FALSE
,Amazon ECS,ITEM-00476,aws,,IL2|IL4|IL6,TRUE
,Amazon RDS,ITEM-00477,aws,,IL4|IL5|IL6,FALSE
,Amazon Route 53,ITEM-00478,aws,,IL2|IL5,FALSE
,Amazon EKS,ITEM-00479,aws,,IL2|IL4|IL6,TRUE
,Amazon Redshift,ITEM-00480,aws,,IL5|IL6,FALSE
,Amazon Athena,ITEM-00481,aws,,IL2|IL4,FALSE
,AWS Batch,ITEM-00482,aws,,IL2|IL5|IL6,FALSE
,Amazon RDS,ITEM-00483,aws,,IL4|IL5|IL6,TRUE
,Amazon Neptune,ITEM-00484,aws,,IL2|IL4|IL5,TRUE
,Amazon CloudFront,ITEM-00485,aws,,IL2|IL5|IL6,TRUE
,Amazon VPC,ITEM-00486,aws,,IL4|IL5|IL6,FALSE
,Amazon Redshift,ITEM-00487,aws,,IL4|IL5|IL6,FALSE
,Amazon Redshift,ITEM-00488,aws,,IL2,TRUE
,Amazon MQ,ITEM-00489,aws,,IL2|IL5,TRUE
,Amazon Aurora,ITEM-00490,aws,,IL2|IL5|IL6,FALSE
,Amazon DynamoDB,ITEM-00491,aws,,IL4|IL5|IL6,FALSE
,Amazon AppStream 2.0,ITEM-00492,aws,,IL4|IL5|IL6,TRUE
,AWS Glue DataBrew,ITEM-00493,aws,,IL5|IL6,FALSE
,Amazon DocumentDB,ITEM-00494,aws,,IL2|IL4|IL5,FALSE
,AWS Elastic Beanstalk,ITEM-00495,aws,,IL2,TRUE
,Amazon DynamoDB,ITEM-00496,aws,,IL5,FALSE
,Amazon Athena,ITEM-00497,aws,,IL2|IL5,FALSE
,AWS Fargate,ITEM-00498,aws,,IL6,FALSE
,Amazon VPC,ITEM-00499,aws,,IL2|IL6,TRUE
,Amazon DocumentDB,ITEM-00500,aws,,IL5,FALSE
,Amazon CloudFront,ITEM-00501,aws,,IL4,FALSE
,Amazon Aurora,ITEM-00502,aws,,IL5,TRUE
,Amazon Neptune,ITEM-00503,aws,,IL2|IL6,TRUE
,Amazon DynamoDB,ITEM-00504,aws,,IL5|IL6,FALSE
,AWS Fargate,ITEM-00505,aws,,IL2,FALSE
,Amazon SQS,ITEM-00506,aws,,IL2|IL5|IL6,FALSE
,Amazon SageMaker,ITEM-00507,aws,,IL2,FALSE
,AWS Direct Connect,ITEM-00508,aws,,IL4,FALSE
,Amazon Elasticache,ITEM-00509,aws,,IL5|IL6,TRUE
,Amazon DocumentDB,ITEM-00510,aws,,IL6,TRUE
,Amazon Aurora,ITEM-00511,aws,,IL2|IL4|IL6,FALSE
,Amazon Kinesis,ITEM-00512,aws,,IL2|IL6,TRUE
,AWS Step Functions,ITEM-00513,aws,,IL2|IL6,FALSE
,Amazon DynamoDB,ITEM-00514,aws,,IL4|IL6,TRUE
,Amazon EKS,ITEM-00515,aws,,IL2|IL4|IL6,TRUE
,Amazon S3,ITEM-00516,aws,,IL2|IL4|IL5,TRUE
,Amazon Elasticache,ITEM-00517,aws,,IL4|IL6,FALSE
,Amazon Athena,ITEM-00518,aws,,IL6,TRUE
,AWS KMS,ITEM-00519,aws,,IL2|IL4|IL5,FALSE
,AWS Lambda,ITEM-00520,aws,,IL5,FALSE
,Amazon ECS,ITEM-00521,aws,,IL2|IL4|IL5,TRUE
,AWS Lake Formation,ITEM-00522,aws,,IL4|IL5|IL6,FALSE
,AWS Batch,ITEM-00523,aws,,IL5,FALSE
,Amazon SQS,ITEM-00524,aws,,IL2|IL4|IL5,TRUE
,AWS Batch,ITEM-00525,aws,,IL2|IL4|IL6,FALSE
,AWS Direct Connect,ITEM-00526,aws,,IL2|IL5|IL6,TRUE
,AWS KMS,ITEM-00527,aws,,IL6,TRUE
,AWS KMS,ITEM-00528,aws,,IL2|IL4|IL6,FALSE
,AWS Amplify,ITEM-00529,aws,,IL2|IL4|IL6,TRUE
,Amazon MQ,ITEM-00530,aws,,IL2|IL5,TRUE
,Amazon S3,ITEM-00531,aws,,IL4|IL5|IL6,TRUE
,Amazon SQS,ITEM-00532,aws,,IL6,FALSE
,Amazon Elasticache,ITEM-00533,aws,,IL2|IL4,FALSE
,Amazon Redshift,ITEM-00534,aws,,IL4,FALSE
,AWS Fargate,ITEM-00535,aws,,IL4|IL5,FALSE
,Amazon EKS,ITEM-00536,aws,,IL4|IL5,TRUE
,Amazon RDS,ITEM-00537,aws,,IL2,FALSE
,AWS Fargate,ITEM-00538,aws,,IL2|IL6,TRUE
,Amazon Kinesis,ITEM-00539,aws,,IL4|IL5|IL6,TRUE
,Amazon SNS,ITEM-00540,aws,,IL4,FALSE
,Amazon Aurora,ITEM-00541,aws,,IL2|IL4|IL5,TRUE
,AWS Step Functions,ITEM-00542,aws,,IL5|IL6,TRUE
,Amazon Athena,ITEM-00543,aws,,IL4|IL5|IL6,TRUE
,Amazon Redshift,ITEM-00544,aws,,IL2|IL4,FALSE
,Amazon DocumentDB,ITEM-00545,aws,,IL2|IL5|IL6,FALSE
,Amazon Neptune,ITEM-00546,aws,,IL6,FALSE
,AWS WAF,ITEM-00547,aws,,IL6,FALSE
,Amazon Redshift,ITEM-00548,aws,,IL4|IL6,TRUE
,Amazon CloudFront,ITEM-00549,aws,,IL4|IL5,TRUE
,Amazon SageMaker,ITEM-00550,aws,,IL2|IL4|IL5,FALSE
,Amazon API Gateway,ITEM-00551,aws,,IL2|IL5|IL6,FALSE
,Amazon EKS,ITEM-00552,aws,,IL2|IL4|IL5,TRUE
,AWS Batch,ITEM-00553,aws,,IL2|IL4,FALSE
,AWS Elastic Beanstalk,ITEM-00554,aws,,IL5|IL6,TRUE
,Amazon RDS,ITEM-00555,aws,,IL5,FALSE
,Amazon EC2,ITEM-00556,aws,,IL2,TRUE
,AWS Lake Formation,ITEM-00557,aws,,IL5,TRUE
,Amazon MQ,ITEM-00558,aws,,IL5,FALSE
,Amazon RDS,ITEM-00559,aws,,IL6,FALSE
,Amazon S3,ITEM-00560,aws,,IL4|IL6,FALSE
,Amazon ECS,ITEM-00561,aws,,IL2|IL6,TRUE
,Amazon Athena,ITEM-00562,aws,,IL2|IL6,TRUE
,Amazon Aurora,ITEM-00563,aws,,IL2,FALSE
,Amazon SageMaker,ITEM-00564,aws,,IL2|IL4|IL5,TRUE
,Amazon DocumentDB,ITEM-00565,aws,,IL5,FALSE
,Amazon Neptune,ITEM-00566,aws,,IL6,TRUE
,Amazon S3,ITEM-00567,aws,,IL2|IL5|IL6,FALSE
,AWS Amplify,ITEM-00568,aws,,IL4,FALSE
,Amazon Athena,ITEM-00569,aws,,IL2|IL4|IL6,FALSE
,AWS Step Functions,ITEM-00570,aws,,IL2,TRUE
,AWS Lambda,ITEM-00571,aws,,IL4,TRUE
,AWS Glue,ITEM-00572,aws,,IL5,TRUE
,AWS Lake Formation,ITEM-00573,aws,,IL5,FALSE
,Amazon EKS,ITEM-00574,aws,,IL2|IL4|IL6,TRUE
,AWS Glue,ITEM-00575,aws,,IL4|IL5,TRUE
,Amazon Lightsail,ITEM-00576,aws,,IL4|IL5,TRUE
,AWS Amplify,ITEM-00577,aws,,IL2|IL4,FALSE
,Amazon DynamoDB,ITEM-00578,aws,,IL2|IL5|IL6,FALSE
,Amazon DocumentDB,ITEM-00579,aws,,IL4,FALSE
,Amazon WorkSpaces,ITEM-00580,aws,,IL2,TRUE
,Amazon CloudFront,ITEM-00581,aws,,IL2|IL5|IL6,TRUE
,AWS AppSync,ITEM-00582,aws,,IL6,TRUE
,Amazon ECS,ITEM-00583,aws,,IL2|IL6,FALSE
,AWS AppSync,ITEM-00584,aws,,IL5|IL6,TRUE
,AWS Batch,ITEM-00585,aws,,IL5|IL6,FALSE
,Amazon EKS,ITEM-00586,aws,,IL2|IL4|IL5,TRUE
,Amazon ECS,ITEM-00587,aws,,IL5|IL6,TRUE
,Amazon Kinesis,ITEM-00588,aws,,IL2,FALSE
,AWS IAM,ITEM-00589,aws,,IL2|IL4,FALSE
,Amazon CloudWatch,ITEM-00590,aws,,IL2,FALSE
,Amazon CloudFront,ITEM-00591,aws,,IL2|IL4,FALSE
,Amazon Aurora,ITEM-00592,aws,,IL2|IL4|IL5,TRUE
,AWS Glue DataBrew,ITEM-00593,aws,,IL2|IL5|IL6,FALSE
,AWS Glue,ITEM-00594,aws,,IL4,TRUE
,Amazon Kinesis,ITEM-00595,aws,,IL4|IL5|IL6,TRUE
,AWS KMS,ITEM-00596,aws,,IL4|IL5,TRUE
,Amazon RDS,ITEM-00597,aws,,IL4,TRUE
,AWS Glue DataBrew,ITEM-00598,aws,,IL2|IL5|IL6,FALSE
,Amazon Athena,ITEM-00599,aws,,IL4|IL5|IL6,TRUE
,Amazon CloudFront,ITEM-00600,aws,,IL2|IL5|IL6,TRUE
,Amazon EC2,ITEM-00601,aws,,IL5|IL6,FALSE
,Amazon Elasticache,ITEM-00602,aws,,IL2|IL4|IL6,FALSE
,AWS Step Functions,ITEM-00603,aws,,IL2|IL5|IL6,TRUE
,AWS WAF,ITEM-00604,aws,,IL2|IL4|IL6,FALSE
,Amazon Elasticache,ITEM-00605,aws,,IL6,FALSE
,AWS Direct Connect,ITEM-00606,aws,,IL4|IL5|IL6,TRUE
,Amazon VPC,ITEM-00607,aws,,IL5,TRUE
,Amazon Route 53,ITEM-00608,aws,,IL4|IL5|IL6,FALSE
,AWS Glue,ITEM-00609,aws,,IL4,FALSE
,AWS Elastic Beanstalk,ITEM-00610,aws,,IL2|IL5,TRUE
,Amazon Elasticache,ITEM-00611,aws,,IL2|IL5,TRUE
,AWS Fargate,ITEM-00612,aws,,IL4|IL5|IL6,TRUE
,Amazon DocumentDB,ITEM-00613,aws,,IL5,FALSE
,Amazon Elasticache,ITEM-00614,aws,,IL4|IL6,FALSE
,Amazon SNS,ITEM-00615,aws,,IL2|IL4|IL5,FALSE
,Amazon Elasticache,ITEM-00616,aws,,IL5,FALSE
,AWS Glue DataBrew,ITEM-00617,aws,,IL4|IL5|IL6,FALSE
,AWS Batch,ITEM-00618,aws,,IL2|IL5,TRUE
,AWS Lambda,ITEM-00619,aws,,IL4|IL5|IL6,FALSE
,Amazon Route 53,ITEM-00620,aws,,IL2|IL5|IL6,FALSE
,Amazon Neptune,ITEM-00621,aws,,IL2|IL5,FALSE
,AWS Direct Connect,ITEM-00622,aws,,IL2|IL5,FALSE
,AWS IAM,ITEM-00623,aws,,IL2|IL6,TRUE
,AWS Elastic Beanstalk,ITEM-00624,aws,,IL5,FALSE
,Amazon Aurora,ITEM-00625,aws,,IL4,FALSE
,AWS KMS,ITEM-00626,aws,,IL5|IL6,FALSE
,Amazon DynamoDB,ITEM-00627,aws,,IL2|IL5|IL6,TRUE
,AWS Direct Connect,ITEM-00628,aws,,IL4,TRUE
,Amazon SNS,ITEM-00629,aws,,IL2|IL5|IL6,TRUE
,Amazon SageMaker,ITEM-00630,aws,,IL2|IL4|IL5,FALSE
,Amazon Elasticache,ITEM-00631,aws,,IL2|IL5|IL6,FALSE
,Amazon ECS,ITEM-00632,aws,,IL2|IL6,FALSE
,AWS WAF,ITEM-00633,aws,,IL4|IL5|IL6,FALSE
,Amazon VPC,ITEM-00634,aws,,IL2|IL4|IL5,TRUE
,Amazon MQ,ITEM-00635,aws,,IL2|IL5,TRUE
,Amazon Kinesis,ITEM-00636,aws,,IL2,FALSE
,AWS Direct Connect,ITEM-00637,aws,,IL5,FALSE
,Amazon DynamoDB,ITEM-00638,aws,,IL4,TRUE
,Amazon Elasticache,ITEM-00639,aws,,IL2,FALSE
,Amazon Athena,ITEM-00640,aws,,IL4|IL5,FALSE
,Amazon DynamoDB,ITEM-00641,aws,,IL2|IL4|IL5,TRUE
,Amazon EC2,ITEM-00642,aws,,IL6,TRUE
,Amazon DocumentDB,ITEM-00643,aws,,IL4|IL5|IL6,TRUE
,AWS Direct Connect,ITEM-00644,aws,,IL6,FALSE
,Amazon RDS,ITEM-00645,aws,,IL6,TRUE
,Amazon ECS,ITEM-00646,aws,,IL5,TRUE
,Amazon SQS,ITEM-00647,aws,,IL5,TRUE
,Amazon Aurora,ITEM-00648,aws,,IL5|IL6,TRUE
,AWS Direct Connect,ITEM-00649,aws,,IL2|IL4|IL5,TRUE
,AWS KMS,ITEM-00650,aws,,IL6,FALSE
,AWS Elastic Beanstalk,ITEM-00651,aws,,IL2|IL5|IL6,TRUE
,Amazon CloudWatch,ITEM-00652,aws,,IL2|IL6,TRUE
,Amazon WorkSpaces,ITEM-00653,aws,,IL4|IL5,FALSE
,Amazon Athena,ITEM-00654,aws,,IL2|IL5|IL6,FALSE
,Amazon Kinesis,ITEM-00655,aws,,IL6,FALSE
,Amazon AppStream 2.0,ITEM-00656,aws,,IL4,FALSE
,Amazon EKS,ITEM-00657,aws,,IL4,TRUE
,Amazon RDS,ITEM-00658,aws,,IL4|IL6,TRUE
,Amazon QuickSight,ITEM-00659,aws,,IL2|IL4|IL5,FALSE
,Amazon SQS,ITEM-00660,aws,,IL2|IL4|IL5,TRUE
,Amazon DynamoDB,ITEM-00661,aws,,IL4|IL6,TRUE
,AWS Elastic Beanstalk,ITEM-00662,aws,,IL2,TRUE
,AWS IAM,ITEM-00663,aws,,IL4,TRUE
,AWS Step Functions,ITEM-00664,aws,,IL2|IL4|IL6,FALSE
,Amazon SNS,ITEM-00665,aws,,IL4|IL5|IL6,FALSE
,Amazon SageMaker,ITEM-00666,aws,,IL4|IL6,TRUE
,Amazon SQS,ITEM-00667,aws,,IL2|IL4|IL6,FALSE
,Amazon CloudWatch,ITEM-00668,aws,,IL2|IL5|IL6,FALSE
,Amazon Athena,ITEM-00669,aws,,IL4|IL5,TRUE
,Amazon Athena,ITEM-00670,aws,,IL4|IL6,TRUE
,Amazon VPC,ITEM-00671,aws,,IL6,FALSE
,Amazon VPC,ITEM-00672,aws,,IL6,TRUE
,AWS Amplify,ITEM-00673,aws,,IL2|IL4,TRUE
,AWS AppSync,ITEM-00674,aws,,IL4|IL5|IL6,FALSE
,AWS Step Functions,ITEM-00675,aws,,IL2|IL4|IL6,TRUE
,Amazon WorkSpaces,ITEM-00676,aws,,IL6,FALSE
,Amazon CloudFront,ITEM-00677,aws,,IL4|IL6,FALSE
,Amazon Redshift,ITEM-00678,aws,,IL2|IL4|IL6,TRUE
,AWS IAM,ITEM-00679,aws,,IL2|IL6,FALSE
,Amazon Redshift,ITEM-00680,aws,,IL2|IL5|IL6,FALSE
,Amazon DocumentDB,ITEM-00681,aws,,IL2|IL6,TRUE
,Amazon VPC,ITEM-00682,aws,,IL2|IL5,TRUE
,Amazon Athena,ITEM-00683,aws,,IL6,FALSE
,Amazon S3,ITEM-00684,aws,,IL5,TRUE
,Amazon MQ,ITEM-00685,aws,,IL5,FALSE
,Amazon QuickSight,ITEM-00686,aws,,IL2|IL6,TRUE
,AWS Step Functions,ITEM-00687,aws,,IL5,TRUE
,Amazon VPC,ITEM-00688,aws,,IL5,FALSE
,Amazon SNS,ITEM-00689,aws,,IL2|IL4,FALSE
,Amazon EC2,ITEM-00690,aws,,IL4|IL6,FALSE
,Amazon QuickSight,ITEM-00691,aws,,IL5,FALSE
,Amazon Lightsail,ITEM-00692,aws,,IL2|IL4,TRUE
,Amazon API Gateway,ITEM-00693,aws,,IL2|IL4|IL5,FALSE
,Amazon Redshift,ITEM-00694,aws,,IL2|IL4|IL5,TRUE
,Amazon MQ,ITEM-00695,aws,,IL2|IL4|IL5,FALSE
,AWS Batch,ITEM-00696,aws,,IL2,FALSE
,Amazon AppStream 2.0,ITEM-00697,aws,,IL5|IL6,TRUE
,Amazon RDS,ITEM-00698,aws,,IL4|IL5,TRUE
,Amazon SQS,ITEM-00699,aws,,IL4|IL5,FALSE
,Amazon Redshift,ITEM-00700,aws,,IL5|IL6,FALSE
,Amazon SNS,ITEM-00701,aws,,IL5|IL6,FALSE
,AWS Step Functions,ITEM-00702,aws,,IL4|IL6,TRUE
,Amazon SageMaker,ITEM-00703,aws,,IL2|IL5|IL6,FALSE
,Amazon RDS,ITEM-00704,aws,,IL2|IL5,FALSE
,Amazon Lightsail,ITEM-00705,aws,,IL6,TRUE
,AWS Direct Connect,ITEM-00706,aws,,IL4,TRUE
,AWS Fargate,ITEM-00707,aws,,IL5,TRUE
,Amazon WorkSpaces,ITEM-00708,aws,,IL4,TRUE
,Amazon Kinesis,ITEM-00709,aws,,IL6,TRUE
,Amazon DocumentDB,ITEM-00710,aws,,IL6,TRUE
,Amazon Aurora,ITEM-00711,aws,,IL4|IL5,TRUE
,AWS Glue DataBrew,ITEM-00712,aws,,IL2|IL4|IL5,TRUE
,AWS WAF,ITEM-00713,aws,,IL6,FALSE
,AWS Direct Connect,ITEM-00714,aws,,IL4|IL5,TRUE
,AWS WAF,ITEM-00715,aws,,IL6,TRUE
,AWS WAF,ITEM-00716,aws,,IL2,FALSE
,Amazon QuickSight,ITEM-00717,aws,,IL2|IL4|IL6,FALSE
,Amazon Kinesis,ITEM-00718,aws,,IL4|IL5,TRUE
,Amazon WorkSpaces,ITEM-00719,aws,,IL2|IL4,TRUE
,Amazon QuickSight,ITEM-00720,aws,,IL2|IL5|IL6,FALSE
,AWS Amplify,ITEM-00721,aws,,IL4|IL5|IL6,TRUE
,Amazon EC2,ITEM-00722,aws,,IL4|IL6,TRUE
,AWS Batch,ITEM-00723,aws,,IL2|IL4|IL6,TRUE
,Amazon API Gateway,ITEM-00724,aws,,IL2|IL4|IL6,TRUE
,Amazon WorkSpaces,ITEM-00725,aws,,IL5|IL6,TRUE
,AWS Fargate,ITEM-00726,aws,,IL2|IL5|IL6,TRUE
,AWS Batch,ITEM-00727,aws,,IL4,FALSE
,Amazon Route 53,ITEM-00728,aws,,IL5,FALSE
,AWS Elastic Beanstalk,ITEM-00729,aws,,IL5,FALSE
,Amazon RDS,ITEM-00730,aws,,IL2|IL4|IL6,FALSE
,Amazon AppStream 2.0,ITEM-00731,aws,,IL4|IL5|IL6,TRUE
,Amazon Aurora,ITEM-00732,aws,,IL5,FALSE
,Amazon DynamoDB,ITEM-00733,aws,,IL5,FALSE
,Amazon AppStream 2.0,ITEM-00734,aws,,IL2|IL6,TRUE
,AWS IAM,ITEM-00735,aws,,IL2,FALSE
,Amazon API Gateway,ITEM-00736,aws,,IL4,TRUE
,Amazon MQ,ITEM-00737,aws,,IL4|IL5|IL6,FALSE
,Amazon VPC,ITEM-00738,aws,,IL2|IL4|IL5,FALSE
,AWS Direct Connect,ITEM-00739,aws,,IL2|IL4,TRUE
,Amazon Neptune,ITEM-00740,aws,,IL4|IL5|IL6,TRUE
,Amazon MQ,ITEM-00741,aws,,IL6,FALSE
,AWS Direct Connect,ITEM-00742,aws,,IL2|IL5|IL6,TRUE
,Amazon SQS,ITEM-00743,aws,,IL2|IL5,FALSE
,Amazon QuickSight,ITEM-00744,aws,,IL4|IL5,FALSE
,Amazon SageMaker,ITEM-00745,aws,,IL2|IL4|IL5,TRUE
,AWS AppSync,ITEM-00746,aws,,IL2|IL4,FALSE
,AWS Amplify,ITEM-00747,aws,,IL4,FALSE
,Amazon RDS,ITEM-00748,aws,,IL5|IL6,FALSE
,Amazon API Gateway,ITEM-00749,aws,,IL2|IL4|IL5,TRUE
,Amazon ECS,ITEM-00750,aws,,IL2,TRUE
,Amazon Lightsail,ITEM-00751,aws,,IL2|IL4|IL6,TRUE
,AWS Fargate,ITEM-00752,aws,,IL2|IL4|IL6,TRUE
,Amazon AppStream 2.0,ITEM-00753,aws,,IL2|IL4|IL6,TRUE
,Amazon SQS,ITEM-00754,aws,,IL2|IL4,TRUE
,Amazon SageMaker,ITEM-00755,aws,,IL5,FALSE
,Amazon Athena,ITEM-00756,aws,,IL4|IL5,TRUE
,Amazon WorkSpaces,ITEM-00757,aws,,IL4|IL5|IL6,TRUE
,Amazon API Gateway,ITEM-00758,aws,,IL5,TRUE
,AWS Amplify,ITEM-00759,aws,,IL5|IL6,TRUE
,AWS AppSync,ITEM-00760,aws,,IL5,TRUE
,AWS WAF,ITEM-00761,aws,,IL5,FALSE
,Amazon EKS,ITEM-00762,aws,,IL2|IL4|IL6,FALSE
,Amazon WorkSpaces,ITEM-00763,aws,,IL2|IL5,TRUE
,AWS Elastic Beanstalk,ITEM-00764,aws,,IL2|IL4,FALSE
,AWS KMS,ITEM-00765,aws,,IL4|IL6,TRUE
,Amazon SQS,ITEM-00766,aws,,IL2|IL5|IL6,FALSE
,Amazon SQS,ITEM-00767,aws,,IL5|IL6,TRUE
,AWS Direct Connect,ITEM-00768,aws,,IL2|IL6,FALSE
,AWS Glue,ITEM-00769,aws,,IL4,FALSE
,AWS AppSync,ITEM-00770,aws,,IL4|IL6,FALSE
,AWS Glue,ITEM-00771,aws,,IL6,TRUE
,Amazon ECS,ITEM-00772,aws,,IL2,FALSE
,AWS Lake Formation,ITEM-00773,aws,,IL2|IL5|IL6,FALSE
,Amazon Kinesis,ITEM-00774,aws,,IL2,FALSE
,Amazon Aurora,ITEM-00775,aws,,IL2|IL4,TRUE
,AWS KMS,ITEM-00776,aws,,IL2|IL6,TRUE
,Amazon QuickSight,ITEM-00777,aws,,IL4|IL5|IL6,FALSE
,AWS Amplify,ITEM-00778,aws,,IL4,FALSE
,Amazon API Gateway,ITEM-00779,aws,,IL2|IL4|IL5,FALSE
,Amazon Redshift,ITEM-00780,aws,,IL2|IL4|IL6,TRUE
,Amazon Lightsail,ITEM-00781,aws,,IL2|IL5,FALSE
,Amazon SQS,ITEM-00782,aws,,IL2|IL4|IL5,TRUE
,Amazon Kinesis,ITEM-00783,aws,,IL6,TRUE
,AWS AppSync,ITEM-00784,aws,,IL6,TRUE
,Amazon S3,ITEM-00785,aws,,IL2|IL4|IL6,TRUE
,Amazon Aurora,ITEM-00786,aws,,IL2|IL5|IL6,FALSE
,Amazon QuickSight,ITEM-00787,aws,,IL4,FALSE
,AWS Amplify,ITEM-00788,aws,,IL2|IL6,FALSE
,Amazon WorkSpaces,ITEM-00789,aws,,IL4|IL5|IL6,FALSE
,Amazon SNS,ITEM-00790,aws,,IL4,FALSE
,AWS Direct Connect,ITEM-00791,aws,,IL2|IL6,FALSE
,AWS Direct Connect,ITEM-00792,aws,,IL4|IL6,TRUE
,AWS Batch,ITEM-00793,aws,,IL4,FALSE
,AWS Glue,ITEM-00794,aws,,IL4|IL5|IL6,FALSE
,Amazon Aurora,ITEM-00795,aws,,IL2|IL6,FALSE
