csOParentService,csoShortName,catalogitemNumber,csp,category,impactlevel,newService
,,ITEM-00600,aws,,IL4,FALSE
,,ITEM-00601,aws,,IL5,FALSE
,,ITEM-00602,aws,,IL5,FALSE
,,ITEM-00603,aws,,IL3,FALSE
,,ITEM-00604,aws,,IL4,FALSE
,,ITEM-00605,aws,,IL3,FALSE
,,ITEM-00606,aws,,IL3,FALSE
,,ITEM-00607,aws,,IL4,FALSE
,,ITEM-00608,aws,,IL2,FALSE
,,ITEM-00609,aws,,IL4,FALSE
,,ITEM-00610,aws,,IL5,FALSE
,,ITEM-00611,aws,,IL5,FALSE
,,ITEM-00612,aws,,IL3,FALSE
,,ITEM-00613,aws,,IL5,FALSE
,,ITEM-00614,aws,,IL3,FALSE
,,ITEM-00615,aws,,IL5,FALSE
,,ITEM-00616,aws,,IL2,FALSE
,,ITEM-00617,aws,,IL4,FALSE
,,ITEM-00618,aws,,IL2,FALSE
,,ITEM-00619,aws,,IL2,FALSE
,,ITEM-00620,aws,,IL2,FALSE
,,ITEM-00621,aws,,IL3,FALSE
,,ITEM-00622,aws,,IL5,FALSE
,,ITEM-00623,aws,,IL3,FALSE
,,ITEM-00624,aws,,IL5,FALSE
,,ITEM-00625,aws,,IL4,FALSE
,,ITEM-00626,aws,,IL2,FALSE
,,ITEM-00627,aws,,IL3,FALSE
,,ITEM-00628,aws,,IL5,FALSE
,,ITEM-00629,aws,,IL3,FALSE
,,ITEM-00630,aws,,IL3,FALSE
,,ITEM-00631,aws,,IL3,FALSE
,,ITEM-00632,aws,,IL5,FALSE
,,ITEM-00633,aws,,IL3,FALSE
,,ITEM-00634,aws,,IL4,FALSE
,,ITEM-00635,aws,,IL5,FALSE
,,ITEM-00636,aws,,IL5,FALSE
,,ITEM-00637,aws,,IL3,FALSE
,,ITEM-00638,aws,,IL3,FALSE
,,ITEM-00639,aws,,IL5,FALSE
,,ITEM-00640,aws,,IL2,FALSE
,,ITEM-00641,aws,,IL3,FALSE
,,ITEM-00642,aws,,IL2,FALSE
,,ITEM-00643,aws,,IL3,FALSE
,,ITEM-00644,aws,,IL2,FALSE
,,ITEM-00645,aws,,IL5,FALSE
,,ITEM-00646,aws,,IL4,FALSE
,,ITEM-00647,aws,,IL5,FALSE
,,ITEM-00648,aws,,IL3,FALSE
,,ITEM-00649,aws,,IL2,FALSE
,,ITEM-00650,aws,,IL4,FALSE
,,ITEM-00651,aws,,IL2,FALSE
,,ITEM-00652,aws,,IL5,FALSE
,,ITEM-00653,aws,,IL2,FALSE
,,ITEM-00654,aws,,IL2,FALSE
,,ITEM-00655,aws,,IL2,FALSE
,,ITEM-00656,aws,,IL3,FALSE
,,ITEM-00657,aws,,IL3,FALSE
,,ITEM-00658,aws,,IL2,FALSE
,,ITEM-00659,aws,,IL3,FALSE
,,ITEM-00660,aws,,IL2,FALSE
,,ITEM-00661,aws,,IL3,FALSE
,,ITEM-00662,aws,,IL4,FALSE
,,ITEM-00663,aws,,IL2,FALSE
,,ITEM-00664,aws,,IL3,FALSE
,,ITEM-00665,aws,,IL2,FALSE
,,ITEM-00666,aws,,IL3,FALSE
,,ITEM-00667,aws,,IL4,FALSE
,,ITEM-00668,aws,,IL4,FALSE
,,ITEM-00669,aws,,IL3,FALSE
,,ITEM-00670,aws,,IL2,FALSE
,,ITEM-00671,aws,,IL3,FALSE
,,ITEM-00672,aws,,IL4,FALSE
,,ITEM-00673,aws,,IL5,FALSE
,,ITEM-00674,aws,,IL5,FALSE
,,ITEM-00675,aws,,IL5,FALSE
,,ITEM-00676,aws,,IL3,FALSE
,,ITEM-00677,aws,,IL5,FALSE
,,ITEM-00678,aws,,IL5,FALSE
,,ITEM-00679,aws,,IL4,FALSE
,,ITEM-00680,aws,,IL3,FALSE
,,ITEM-00681,aws,,IL4,FALSE
,,ITEM-00682,aws,,IL4,FALSE
,,ITEM-00683,aws,,IL5,FALSE
,,ITEM-00684,aws,,IL3,FALSE
,,ITEM-00685,aws,,IL2,FALSE
,,ITEM-00686,aws,,IL3,FALSE
,,ITEM-00687,aws,,IL3,FALSE
,,ITEM-00688,aws,,IL5,FALSE
,,ITEM-00689,aws,,IL5,FALSE
,,ITEM-00690,aws,,IL2,FALSE
,,ITEM-00691,aws,,IL5,FALSE
,,ITEM-00692,aws,,IL4,FALSE
,,ITEM-00693,aws,,IL4,FALSE
,,ITEM-00694,aws,,IL3,FALSE
,,ITEM-00695,aws,,IL2,FALSE
,,ITEM-00696,aws,,IL5,FALSE
,,ITEM-00697,aws,,IL4,FALSE
,,ITEM-00698,aws,,IL5,FALSE
,,ITEM-00699,aws,,IL3,FALSE
,,ITEM-00700,aws,,IL2,FALSE
,,ITEM-00701,aws,,IL4,FALSE
,,ITEM-00702,aws,,IL5,FALSE
,,ITEM-00703,aws,,IL5,FALSE
,,ITEM-00704,aws,,IL4,FALSE
,,ITEM-00705,aws,,IL3,FALSE
,,ITEM-00706,aws,,IL4,FALSE
,,ITEM-00707,aws,,IL4,FALSE
,,ITEM-00708,aws,,IL2,FALSE
,,ITEM-00709,aws,,IL3,FALSE
,,ITEM-00710,aws,,IL3,FALSE
,,ITEM-00711,aws,,IL5,FALSE
,,ITEM-00712,aws,,IL5,FALSE
,,ITEM-00713,aws,,IL3,FALSE
,,ITEM-00714,aws,,IL4,FALSE
,,ITEM-00715,aws,,IL4,FALSE
,,ITEM-00716,aws,,IL4,FALSE
,,ITEM-00717,aws,,IL2,FALSE
,,ITEM-00718,aws,,IL5,FALSE
,,ITEM-00719,aws,,IL3,FALSE
,,ITEM-00720,aws,,IL4,FALSE
,,ITEM-00721,aws,,IL5,FALSE
,,ITEM-00722,aws,,IL5,FALSE
,,ITEM-00723,aws,,IL5,FALSE
,,ITEM-00724,aws,,IL5,FALSE
,,ITEM-00725,aws,,IL4,FALSE
,,ITEM-00726,aws,,IL2,FALSE
,,ITEM-00727,aws,,IL2,FALSE
,,ITEM-00728,aws,,IL5,FALSE
,,ITEM-00729,aws,,IL3,FALSE
,,ITEM-00730,aws,,IL5,FALSE
,,ITEM-00731,aws,,IL2,FALSE
,,ITEM-00732,aws,,IL3,FALSE
,,ITEM-00733,aws,,IL2,FALSE
,,ITEM-00734,aws,,IL4,FALSE
,,ITEM-00735,aws,,IL5,FALSE
,,ITEM-00736,aws,,IL2,FALSE
,,ITEM-00737,aws,,IL5,FALSE
,,ITEM-00738,aws,,IL5,FALSE
,,ITEM-00739,aws,,IL3,FALSE
,,ITEM-00740,aws,,IL5,FALSE
,,ITEM-00741,aws,,IL3,FALSE
,,ITEM-00742,aws,,IL5,FALSE
,,ITEM-00743,aws,,IL3,FALSE
,,ITEM-00744,aws,,IL3,FALSE
,,ITEM-00745,aws,,IL2,FALSE
,,ITEM-00746,aws,,IL4,FALSE
,,ITEM-00747,aws,,IL3,FALSE
,,ITEM-00748,aws,,IL5,FALSE
,,ITEM-00749,aws,,IL5,FALSE
,,ITEM-00750,aws,,IL3,FALSE
,,ITEM-00751,aws,,IL4,FALSE
,,ITEM-00752,aws,,IL2,FALSE
,,ITEM-00753,aws,,IL4,FALSE
,,ITEM-00754,aws,,IL2,FALSE
,,ITEM-00755,aws,,IL4,FALSE
,,ITEM-00756,aws,,IL4,FALSE
,,ITEM-00757,aws,,IL5,FALSE
,,ITEM-00758,aws,,IL2,FALSE
,,ITEM-00759,aws,,IL4,FALSE
,,ITEM-00760,aws,,IL4,FALSE
,,ITEM-00761,aws,,IL3,FALSE
,,ITEM-00762,aws,,IL5,FALSE
,,ITEM-00763,aws,,IL5,FALSE
,,ITEM-00764,aws,,IL2,FALSE
,,ITEM-00765,aws,,IL2,FALSE
,,ITEM-00766,aws,,IL3,FALSE
,,ITEM-00767,aws,,IL4,FALSE
,,ITEM-00768,aws,,IL2,FALSE
,,ITEM-00769,aws,,IL4,FALSE
,,ITEM-00770,aws,,IL3,FALSE
,,ITEM-00771,aws,,IL4,FALSE
,,ITEM-00772,aws,,IL5,FALSE
,,ITEM-00773,aws,,IL3,FALSE
,,ITEM-00774,aws,,IL5,FALSE
,,ITEM-00775,aws,,IL3,FALSE
,,ITEM-00776,aws,,IL2,FALSE
,,ITEM-00777,aws,,IL2,FALSE
,,ITEM-00778,aws,,IL2,FALSE
,,ITEM-00779,aws,,IL4,FALSE
,,ITEM-00780,aws,,IL5,FALSE
,,ITEM-00781,aws,,IL2,FALSE
,,ITEM-00782,aws,,IL3,FALSE
,,ITEM-00783,aws,,IL2,FALSE
,,ITEM-00784,aws,,IL5,FALSE
,,ITEM-00785,aws,,IL5,FALSE
,,ITEM-00786,aws,,IL2,FALSE
,,ITEM-00787,aws,,IL4,FALSE
,,ITEM-00788,aws,,IL2,FALSE
,,ITEM-00789,aws,,IL3,FALSE
,,ITEM-00790,aws,,IL3,FALSE
,,ITEM-00791,aws,,IL5,FALSE
,,ITEM-00792,aws,,IL3,FALSE
,,ITEM-00793,aws,,IL5,FALSE
,,ITEM-00794,aws,,IL4,FALSE
,,ITEM-00795,aws,,IL5,FALSE
,,ITEM-00796,aws,,IL3,FALSE
,,ITEM-00797,aws,,IL4,FALSE
,,ITEM-00798,aws,,IL3,FALSE
,,ITEM-00799,aws,,IL5,FALSE
,,ITEM-00800,aws,,IL5,FALSE
,,ITEM-00801,aws,,IL5,FALSE
,,ITEM-00802,aws,,IL4,FALSE
,,ITEM-00803,aws,,IL3,FALSE
,,ITEM-00804,aws,,IL2,FALSE
,,ITEM-00805,aws,,IL2,FALSE
,,ITEM-00806,aws,,IL2,FALSE
,,ITEM-00807,aws,,IL2,FALSE
,,ITEM-00808,aws,,IL5,FALSE
,,ITEM-00809,aws,,IL3,FALSE
,,ITEM-00810,aws,,IL2,FALSE
,,ITEM-00811,aws,,IL2,FALSE
,,ITEM-00812,aws,,IL3,FALSE
,,ITEM-00813,aws,,IL3,FALSE
,,ITEM-00814,aws,,IL4,FALSE
,,ITEM-00815,aws,,IL5,FALSE
,,ITEM-00816,aws,,IL4,FALSE
,,ITEM-00817,aws,,IL5,FALSE
,,ITEM-00818,aws,,IL4,FALSE
,,ITEM-00819,aws,,IL4,FALSE
,,ITEM-00820,aws,,IL4,FALSE
,,ITEM-00821,aws,,IL5,FALSE
,,ITEM-00822,aws,,IL3,FALSE
,,ITEM-00823,aws,,IL2,FALSE
,,ITEM-00824,aws,,IL4,FALSE
,,ITEM-00825,aws,,IL2,FALSE
,,ITEM-00826,aws,,IL5,FALSE
,,ITEM-00827,aws,,IL3,FALSE
,,ITEM-00828,aws,,IL5,FALSE
,,ITEM-00829,aws,,IL3,FALSE
,,ITEM-00830,aws,,IL3,FALSE
,,ITEM-00831,aws,,IL5,FALSE
,,ITEM-00832,aws,,IL4,FALSE
,,ITEM-00833,aws,,IL2,FALSE
,,ITEM-00834,aws,,IL4,FALSE
,,ITEM-00835,aws,,IL5,FALSE
,,ITEM-00836,aws,,IL3,FALSE
,,ITEM-00837,aws,,IL2,FALSE
,,ITEM-00838,aws,,IL2,FALSE
,,ITEM-00839,aws,,IL4,FALSE
,,ITEM-00840,aws,,IL3,FALSE
,,ITEM-00841,aws,,IL4,FALSE
,,ITEM-00842,aws,,IL2,FALSE
,,ITEM-00843,aws,,IL3,FALSE
,,ITEM-00844,aws,,IL2,FALSE
,,ITEM-00845,aws,,IL5,FALSE
,,ITEM-00846,aws,,IL5,FALSE
,,ITEM-00847,aws,,IL3,FALSE
,,ITEM-00848,aws,,IL3,FALSE
,,ITEM-00849,aws,,IL3,FALSE
,,ITEM-00850,aws,,IL4,FALSE
,,ITEM-00851,aws,,IL3,FALSE
,,ITEM-00852,aws,,IL3,FALSE
,,ITEM-00853,aws,,IL3,FALSE
,,ITEM-00854,aws,,IL2,FALSE
,,ITEM-00855,aws,,IL4,FALSE
,,ITEM-00856,aws,,IL5,FALSE
,,ITEM-00857,aws,,IL3,FALSE
,,ITEM-00858,aws,,IL5,FALSE
,,ITEM-00859,aws,,IL3,FALSE
,,ITEM-00860,aws,,IL4,FALSE
,,ITEM-00861,aws,,IL3,FALSE
,,ITEM-00862,aws,,IL2,FALSE
,,ITEM-00863,aws,,IL3,FALSE
,,ITEM-00864,aws,,IL5,FALSE
,,ITEM-00865,aws,,IL4,FALSE
,,ITEM-00866,aws,,IL3,FALSE
,,ITEM-00867,aws,,IL4,FALSE
,,ITEM-00868,aws,,IL5,FALSE
,,ITEM-00869,aws,,IL2,FALSE
,,ITEM-00870,aws,,IL5,FALSE
,,ITEM-00871,aws,,IL4,FALSE
,,ITEM-00872,aws,,IL4,FALSE
,,ITEM-00873,aws,,IL2,FALSE
,,ITEM-00874,aws,,IL4,FALSE
,,ITEM-00875,aws,,IL5,FALSE
,,ITEM-00876,aws,,IL4,FALSE
,,ITEM-00877,aws,,IL5,FALSE
,,ITEM-00878,aws,,IL2,FALSE
,,ITEM-00879,aws,,IL4,FALSE
,,ITEM-00880,aws,,IL3,FALSE
,,ITEM-00881,aws,,IL2,FALSE
,,ITEM-00882,aws,,IL2,FALSE
,,ITEM-00883,aws,,IL3,FALSE
,,ITEM-00884,aws,,IL5,FALSE
,,ITEM-00885,aws,,IL5,FALSE
,,ITEM-00886,aws,,IL4,FALSE
,,ITEM-00887,aws,,IL3,FALSE
,,ITEM-00888,aws,,IL3,FALSE
,,ITEM-00889,aws,,IL3,FALSE
,,ITEM-00890,aws,,IL2,FALSE
,,ITEM-00891,aws,,IL3,FALSE
,,ITEM-00892,aws,,IL2,FALSE
,,ITEM-00893,aws,,IL2,FALSE
,,ITEM-00894,aws,,IL5,FALSE
,,ITEM-00895,aws,,IL3,FALSE
,,ITEM-00896,aws,,IL4,FALSE
,,ITEM-00897,aws,,IL3,FALSE
,,ITEM-00898,aws,,IL2,FALSE
,,ITEM-00899,aws,,IL2,FALSE
,,ITEM-00900,aws,,IL3,FALSE
,,ITEM-00901,aws,,IL2,FALSE
,,ITEM-00902,aws,,IL5,FALSE
,,ITEM-00903,aws,,IL2,FALSE
,,ITEM-00904,aws,,IL2,FALSE
,,ITEM-00905,aws,,IL2,FALSE
,,ITEM-00906,aws,,IL2,FALSE
,,ITEM-00907,aws,,IL4,FALSE
,,ITEM-00908,aws,,IL4,FALSE
,,ITEM-00909,aws,,IL3,FALSE
,,ITEM-00910,aws,,IL4,FALSE
,,ITEM-00911,aws,,IL4,FALSE
,,ITEM-00912,aws,,IL5,FALSE
,,ITEM-00913,aws,,IL2,FALSE
,,ITEM-00914,aws,,IL4,FALSE
,,ITEM-00915,aws,,IL5,FALSE
,,ITEM-00916,aws,,IL2,FALSE
,,ITEM-00917,aws,,IL5,FALSE
,,ITEM-00918,aws,,IL3,FALSE
,,ITEM-00919,aws,,IL5,FALSE
,,ITEM-00920,aws,,IL5,FALSE
,,ITEM-00921,aws,,IL5,FALSE
,,ITEM-00922,aws,,IL4,FALSE
,,ITEM-00923,aws,,IL2,FALSE
,,ITEM-00924,aws,,IL2,FALSE
,,ITEM-00925,aws,,IL2,FALSE
,,ITEM-00926,aws,,IL2,FALSE
,,ITEM-00927,aws,,IL3,FALSE
,,ITEM-00928,aws,,IL4,FALSE
,,ITEM-00929,aws,,IL5,FALSE
,,ITEM-00930,aws,,IL2,FALSE
,,ITEM-00931,aws,,IL5,FALSE
,,ITEM-00932,aws,,IL3,FALSE
,,ITEM-00933,aws,,IL5,FALSE
,,ITEM-00934,aws,,IL3,FALSE
,,ITEM-00935,aws,,IL3,FALSE
,,ITEM-00936,aws,,IL4,FALSE
,,ITEM-00937,aws,,IL5,FALSE
,,ITEM-00938,aws,,IL2,FALSE
,,ITEM-00939,aws,,IL3,FALSE
,,ITEM-00940,aws,,IL4,FALSE
,,ITEM-00941,aws,,IL2,FALSE
,,ITEM-00942,aws,,IL2,FALSE
,,ITEM-00943,aws,,IL5,FALSE
,,ITEM-00944,aws,,IL5,FALSE
,,ITEM-00945,aws,,IL3,FALSE
,,ITEM-00946,aws,,IL5,FALSE
,,ITEM-00947,aws,,IL2,FALSE
,,ITEM-00948,aws,,IL2,FALSE
,,ITEM-00949,aws,,IL2,FALSE
,,ITEM-00950,aws,,IL3,FALSE
,,ITEM-00951,aws,,IL2,FALSE
,,ITEM-00952,aws,,IL2,FALSE
,,ITEM-00953,aws,,IL3,FALSE
,,ITEM-00954,aws,,IL4,FALSE
,,ITEM-00955,aws,,IL5,FALSE
,,ITEM-00956,aws,,IL3,FALSE
,,ITEM-00957,aws,,IL5,FALSE
,,ITEM-00958,aws,,IL3,FALSE
,,ITEM-00959,aws,,IL3,FALSE
,,ITEM-00960,aws,,IL2,FALSE
,,ITEM-00961,aws,,IL3,FALSE
,,ITEM-00962,aws,,IL4,FALSE
,,ITEM-00963,aws,,IL2,FALSE
,,ITEM-00964,aws,,IL5,FALSE
,,ITEM-00965,aws,,IL5,FALSE
,,ITEM-00966,aws,,IL3,FALSE
,,ITEM-00967,aws,,IL4,FALSE
,,ITEM-00968,aws,,IL5,FALSE
,,ITEM-00969,aws,,IL3,FALSE
,,ITEM-00970,aws,,IL3,FALSE
,,ITEM-00971,aws,,IL2,FALSE
,,ITEM-00972,aws,,IL4,FALSE
,,ITEM-00973,aws,,IL4,FALSE
,,ITEM-00974,aws,,IL5,FALSE
,,ITEM-00975,aws,,IL5,FALSE
,,ITEM-00976,aws,,IL2,FALSE
,,ITEM-00977,aws,,IL3,FALSE
,,ITEM-00978,aws,,IL2,FALSE
,,ITEM-00979,aws,,IL3,FALSE
,,ITEM-00980,aws,,IL2,FALSE
,,ITEM-00981,aws,,IL5,FALSE
,,ITEM-00982,aws,,IL4,FALSE
,,ITEM-00983,aws,,IL4,FALSE
,,ITEM-00984,aws,,IL2,FALSE
,,ITEM-00985,aws,,IL3,FALSE
,,ITEM-00986,aws,,IL4,FALSE
,,ITEM-00987,aws,,IL3,FALSE
,,ITEM-00988,aws,,IL4,FALSE
,,ITEM-00989,aws,,IL3,FALSE
,,ITEM-00990,aws,,IL4,FALSE
,,ITEM-00991,aws,,IL3,FALSE
,,ITEM-00992,aws,,IL2,FALSE
,,ITEM-00993,aws,,IL5,FALSE
,,ITEM-00994,aws,,IL2,FALSE
,,ITEM-00995,aws,,IL5,FALSE
,,ITEM-00996,aws,,IL3,FALSE
,,ITEM-00997,aws,,IL3,FALSE
,,ITEM-00998,aws,,IL3,FALSE
,,ITEM-00999,aws,,IL4,FALSE
,,ITEM-01000,aws,,IL4,FALSE
,,ITEM-01001,aws,,IL2,FALSE
,,ITEM-01002,aws,,IL2,FALSE
,,ITEM-01003,aws,,IL4,FALSE
,,ITEM-01004,aws,,IL5,FALSE
,,ITEM-01005,aws,,IL5,FALSE
,,ITEM-01006,aws,,IL4,FALSE
,,ITEM-01007,aws,,IL5,FALSE
